ts,open,high,low,close,vol
1787460300000,92.98,93.02,92.16,92.56,308911.59
1787461200000,92.55,92.9,92.1,92.18,219025.01
1787462100000,92.17,93.3,91.52,93.02,366370.97
1787463000000,93.01,93.22,92.54,92.71,85836.39
1787463900000,92.7,92.81,92.29,92.3,68037.96
1787464800000,92.3,92.56,91.76,92.31,182981.19
1787465700000,92.31,92.56,92.08,92.31,116692.46
1787466600000,92.3,92.83,92.3,92.49,123178.8
1787467500000,92.49,92.58,91.99,92.25,74229.95
1787468400000,92.25,92.67,92.14,92.61,57908.24
1787469300000,92.62,92.98,92.62,92.73,76039.5
1787470200000,92.72,92.73,92.42,92.49,55595.09
1787471100000,92.49,92.74,92.31,92.47,66360.69
1787472000000,92.48,93,92.3,92.84,91065.59
1787472900000,92.84,92.96,92.77,92.89,37208.01
1787473800000,92.89,93.55,92.8,93.32,98027.89
1787474700000,93.32,93.38,93.04,93.19,65443.7
1787475600000,93.19,93.44,93.11,93.3,41834.76
1787476500000,93.3,93.4,93.1,93.25,37290.61
1787477400000,93.25,93.28,92.89,93.25,56487.25
1787478300000,93.24,93.55,93.13,93.32,56239.7
1787479200000,93.32,93.81,93.28,93.76,99050.32
1787480100000,93.77,94.13,93.65,93.7,88683.33
1787481000000,93.69,93.9,93.59,93.78,53948.83
1787481900000,93.78,93.86,93.58,93.62,36563.23
1787482800000,93.61,93.9,93.52,93.85,29497.15
1787483700000,93.85,94.58,93.73,94.31,124607.48
1787484600000,94.31,94.79,94.25,94.67,86542.21
1787485500000,94.68,94.72,94.49,94.6,42849.12
1787486400000,94.6,94.6,94.06,94.32,91056.02
1787487300000,94.32,94.57,94.27,94.48,64269.86
1787488200000,94.49,94.8,94.44,94.75,51468.64
1787489100000,94.75,94.75,94.4,94.56,37490.17
1787490000000,94.56,94.92,94.55,94.89,53819.28
1787490900000,94.88,95.82,94.86,95.02,287263.93
1787491800000,95.03,95.27,94.82,95.27,69862.48
1787492700000,95.27,95.54,95.1,95.37,129177.65
1787493600000,95.37,95.66,94.98,95.53,123234.69
1787494500000,95.53,95.65,95.1,95.36,79307.47
1787495400000,95.35,95.48,93.05,94.37,379329.15
1787496300000,94.37,95.19,94.37,95.02,155072.25
