entry_dt,exit_dt,side,reason,bars,pnl,R,equity,year,bull,highvol
2025-11-30 12:00:00+00:00,2025-11-30 12:00:00+00:00,1,target,0,22.078629984074784,0.2512392114783854,8809.970398213993,2025,False,False
2025-12-02 16:00:00+00:00,2025-12-03 04:00:00+00:00,-1,stop,3,-91.19636374568869,-1.0351494911285575,8718.774034468304,2025,False,True
2025-12-11 08:00:00+00:00,2025-12-11 20:00:00+00:00,1,target,3,58.674495716853656,0.6729672713720214,8777.448530185158,2025,False,False
2025-12-12 16:00:00+00:00,2025-12-14 20:00:00+00:00,1,stop,13,-91.2751049478793,-1.0398819729217355,8686.173425237279,2025,False,True
2025-12-20 08:00:00+00:00,2025-12-23 04:00:00+00:00,-1,target,17,18.420401244581143,0.21206577790700692,8704.59382648186,2025,False,False
2025-12-27 00:00:00+00:00,2025-12-27 20:00:00+00:00,1,target,5,22.88877182294421,0.26295048659605497,8727.482598304803,2025,True,False
2025-12-30 04:00:00+00:00,2025-12-30 12:00:00+00:00,1,target,2,67.90836041013273,0.7780979182166805,8795.390958714936,2025,False,False
2025-12-31 20:00:00+00:00,2026-01-01 20:00:00+00:00,1,target,6,51.28627415949185,0.583103973435936,8846.677232874428,2025,False,False
2026-01-07 16:00:00+00:00,2026-01-08 04:00:00+00:00,1,stop,3,-93.4186849315835,-1.055974830690531,8753.258547942845,2026,False,False
2026-01-17 08:00:00+00:00,2026-01-19 00:00:00+00:00,1,stop,10,-92.03437135660086,-1.0514298287033965,8661.224176586244,2026,True,False
2026-01-24 04:00:00+00:00,2026-01-24 12:00:00+00:00,-1,target,2,14.630448028953026,0.16891893952477635,8675.854624615196,2026,True,False
2026-02-08 16:00:00+00:00,2026-02-11 12:00:00+00:00,-1,target,17,161.8947998086688,1.8660386418801869,8837.749424423866,2026,False,True
2026-02-13 20:00:00+00:00,2026-02-16 12:00:00+00:00,-1,target,16,45.28336460378509,0.5123857039739177,8883.032789027651,2026,False,True
2026-02-22 00:00:00+00:00,2026-02-23 00:00:00+00:00,-1,target,6,38.46922565573912,0.43306409611879887,8921.50201468339,2026,False,False
2026-02-26 00:00:00+00:00,2026-02-27 08:00:00+00:00,-1,target,8,43.87082985111486,0.4917426435471333,8965.372844534506,2026,False,True
2026-02-28 08:00:00+00:00,2026-02-28 16:00:00+00:00,1,target,2,113.40248957416905,1.2648942943103785,9078.775334108675,2026,False,True
2026-03-07 04:00:00+00:00,2026-03-08 20:00:00+00:00,1,stop,10,-93.72335391718127,-1.0323347639748894,8985.051980191494,2026,False,True
2026-03-19 00:00:00+00:00,2026-03-19 12:00:00+00:00,1,stop,3,-93.11788860045371,-1.0363644952276518,8891.93409159104,2026,True,True
2026-03-23 20:00:00+00:00,2026-03-24 12:00:00+00:00,-1,target,4,37.55452883431495,0.42234376062042195,8929.488620425354,2026,True,True
2026-03-25 04:00:00+00:00,2026-03-26 08:00:00+00:00,-1,target,7,41.5802427632094,0.4656508847337411,8971.068863188564,2026,True,True
2026-04-12 16:00:00+00:00,2026-04-13 12:00:00+00:00,1,target,5,83.78120211812066,0.9339043473615977,9054.850065306684,2026,True,False
2026-04-20 08:00:00+00:00,2026-04-20 16:00:00+00:00,1,target,2,46.97038112016587,0.5187317380343062,9101.82044642685,2026,True,False
2026-04-22 00:00:00+00:00,2026-04-22 04:00:00+00:00,-1,stop,1,-95.00790141787017,-1.0438340547046052,9006.81254500898,2026,True,False
2026-05-01 04:00:00+00:00,2026-05-01 12:00:00+00:00,-1,stop,2,-94.43719277285517,-1.0485084740126678,8912.375352236124,2026,True,False
2026-05-08 00:00:00+00:00,2026-05-10 12:00:00+00:00,1,target,15,65.4498295091662,0.7343702090907197,8977.825181745291,2026,True,False
2026-05-13 00:00:00+00:00,2026-05-13 00:00:00+00:00,1,target,0,35.969557890851725,0.4006489006267243,9013.794739636143,2026,True,False
2026-05-13 12:00:00+00:00,2026-05-13 12:00:00+00:00,1,stop,0,-95.19163114642599,-1.0560661064073504,8918.603108489717,2026,True,False
2026-05-14 20:00:00+00:00,2026-05-15 04:00:00+00:00,-1,target,2,46.83960463322746,0.5251899211507722,8965.442713122944,2026,True,False
2026-05-25 16:00:00+00:00,2026-05-26 16:00:00+00:00,-1,target,6,121.51335581880512,1.3553525431704891,9086.956068941749,2026,False,False
2026-06-11 20:00:00+00:00,2026-06-14 20:00:00+00:00,-1,stop,18,-94.28588493523552,-1.0375959146264024,8992.670184006512,2026,False,True
2026-06-17 20:00:00+00:00,2026-06-18 12:00:00+00:00,1,stop,4,-93.54533675360875,-1.0402398268756634,8899.124847252904,2026,False,False
