side,entry_dt,entry_px,exit_dt,exit_px,pnl,r_multiple,reason,cost
1,2023-11-08 00:00:00,35406.5,2023-11-11 12:00:00,37071.5,83.84074552588005,0.046501751090901385,reverse,1.8453511985531221
-1,2023-11-11 16:00:00,37071.5,2023-11-15 16:00:00,37527.4,-24.147050875940756,-0.012804005772628607,reverse,1.8974944087668928
1,2023-11-15 20:00:00,37527.4,2023-11-16 16:00:00,35936.5,-79.77624779745994,-0.04287182831744275,reverse,1.821365512859059
-1,2023-11-16 20:00:00,35936.4,2023-11-18 12:00:00,36671.9,-37.34109450274841,-0.020976946772631646,reverse,1.798317917833388
1,2023-11-18 16:00:00,36672.0,2023-11-21 12:00:00,36975.9,13.556686026689519,0.007782832951570721,reverse,1.749087778222787
-1,2023-11-21 16:00:00,36975.8,2023-11-22 20:00:00,37413.4,-21.652424245268133,-0.012340684988560046,reverse,1.7649384916615354
1,2023-11-23 00:00:00,37413.5,2023-11-26 00:00:00,37721.0,13.362322055814797,0.007714848918171249,reverse,1.7391441339501643
-1,2023-11-26 04:00:00,37721.1,2023-11-28 16:00:00,38105.0,-18.635718201314344,-0.010682416472478307,reverse,1.7534000060859238
1,2023-11-28 20:00:00,38104.7,2023-11-30 12:00:00,37614.0,-23.06558202733932,-0.013371237668843926,reverse,1.7139076458748437
-1,2023-11-30 16:00:00,37613.9,2023-12-01 04:00:00,38234.9,-28.949277977910377,-0.01701810899693996,reverse,1.7151289935080887
1,2023-12-01 08:00:00,38234.9,2023-12-07 04:00:00,43899.4,246.64168029021556,0.14757591362864816,reverse,1.7950873881851486
-1,2023-12-07 08:00:00,43899.4,2023-12-13 16:00:00,42746.8,49.40082190681812,0.025768611871688416,reverse,1.8919257623108185
1,2023-12-13 20:00:00,42746.7,2023-12-15 16:00:00,42124.9,-29.559445165033125,-0.015038879024579573,reverse,1.9512396518638184
-1,2023-12-15 20:00:00,42124.9,2023-12-18 20:00:00,42671.7,-26.09712665359302,-0.013486936467504864,reverse,1.9475514614982337
1,2023-12-19 00:00:00,42671.8,2023-12-22 12:00:00,43699.9,44.991140515321995,0.023581148439953285,reverse,1.9309123469098175
-1,2023-12-22 16:00:00,43699.9,2023-12-27 16:00:00,43183.9,22.083973787110605,0.01131371124419049,reverse,1.9404412627631777
1,2023-12-27 20:00:00,43183.8,2023-12-28 16:00:00,42655.9,-25.094296868474647,-0.01271837934595847,reverse,1.9610135599442797
-1,2023-12-28 20:00:00,42656.0,2023-12-31 00:00:00,42209.4,19.42132914260323,0.009975039853713393,reverse,1.9368003197904726
1,2023-12-31 04:00:00,42209.4,2024-01-03 12:00:00,43014.0,36.46397895580257,0.018552573597350318,reverse,1.9841731851401754
-1,2024-01-03 16:00:00,43014.0,2024-01-06 00:00:00,43925.8,-43.436706079987594,-0.02170834844469249,reverse,2.022129246756802
1,2024-01-06 04:00:00,43925.8,2024-01-06 04:00:00,43645.3,-13.46565337807858,-0.0068825758438093325,reverse,1.9502377320009883
-1,2024-01-06 08:00:00,43645.4,2024-01-06 20:00:00,43956.7,-14.829514875931482,-0.0076360475559851815,reverse,1.948966449685157
1,2024-01-07 00:00:00,43956.6,2024-01-08 00:00:00,43501.9,-20.878751766808453,-0.010839121997606664,reverse,1.9162773328476186
-1,2024-01-08 04:00:00,43502.0,2024-01-08 08:00:00,44637.2,-50.672989879767464,-0.026608399613810795,reverse,1.929246229654889
1,2024-01-08 12:00:00,44637.2,2024-01-10 04:00:00,45766.4,45.92030801900409,0.024784637029204436,reverse,1.876208134065587
-1,2024-01-10 08:00:00,45766.3,2024-01-15 08:00:00,42699.9,126.26748218762384,0.06653476575558875,reverse,1.8341905960965672
1,2024-01-15 12:00:00,42700.0,2024-01-18 16:00:00,41014.2,-80.84321557745227,-0.03996035362997665,reverse,1.983149785139481
-1,2024-01-18 20:00:00,41014.2,2024-01-20 00:00:00,41638.0,-30.510269055293165,-0.015716971195342173,reverse,1.9559932766579098
1,2024-01-20 04:00:00,41638.1,2024-01-22 08:00:00,40809.4,-38.944564124547355,-0.020392493893813528,reverse,1.8907455998410025
-1,2024-01-22 12:00:00,40809.5,2024-01-24 08:00:00,40195.2,27.22576015861663,0.014560394025900902,reverse,1.8557772014390062
1,2024-01-24 12:00:00,40195.1,2024-01-29 04:00:00,42040.0,86.03870301532028,0.045375680120213695,reverse,1.9396564868124986
-1,2024-01-29 08:00:00,42040.0,2024-01-29 12:00:00,42623.2,-28.48900359233892,-0.01437943862987624,reverse,1.9949742973823166
1,2024-01-29 16:00:00,42623.1,2024-01-31 00:00:00,42918.0,12.521123891685567,0.006415324084827276,reverse,1.9585042311340628
-1,2024-01-31 04:00:00,42918.1,2024-02-06 12:00:00,43232.0,-15.348250703698334,-0.007817587451448258,reverse,1.9704773139711311
