sig,e_bar,x_bar,dir,variant,entry,stop_d,gross_r,cost_r,net_r,n_swaps,t_entry,t_exit
143751,143752,143941,short,B,96766.7,1326.51983551179,-1.0,0.12109334342371567,-1.1210933434237156,12,1739385000,1739555100
144915,144916,144918,long,B,94077.7,677.8649316203227,-1.0,0.1387853178584161,-1.1387853178584162,0,1740432600,1740434400
145237,145238,145244,long,B,79938.3,1030.0064102713368,-1.0,0.07760951699217258,-1.0776095169921727,0,1740722400,1740727800
145243,145244,145247,long,B,79465.0,963.4896350643976,-1.0,0.0870124305949556,-1.0870124305949556,1,1740727800,1740730500
145245,145246,145247,long,B,79159.9,743.6952953736472,-1.0,0.1064413080093891,-1.1064413080093891,0,1740729600,1740730500
145656,145657,145659,long,B,84038.0,2013.7079410620645,-1.0,0.04173296349801198,-1.041732963498012,0,1741099500,1741101300
145790,145791,145797,short,B,90459.8,812.2977001241961,-1.0,0.11136286608489618,-1.1113628660848962,0,1741220100,1741225500
145893,145894,146126,long,B,88209.9,3699.683220123785,-1.0,0.04351266255023147,-1.0435126625502316,15,1741312800,1741521600
146146,146147,146163,long,B,82747.5,783.3363708274264,-1.0,0.11144460509064297,-1.111444605090643,1,1741540500,1741554900
146149,146150,146160,long,B,82324.4,546.0239455932315,2.0,0.1590630643600049,1.8409369356399952,1,1741543200,1741552200
146348,146349,146382,short,B,83302.6,680.795793261248,2.0,0.1425501302455303,1.8574498697544697,3,1741722300,1741752000
146623,146624,146841,short,B,84367.5,1153.9011456960143,2.0,0.1253922513550545,1.8746077486449455,13,1741969800,1742165100
146918,146919,146925,short,B,84081.7,564.8523900068249,-1.0,0.14885605777287067,-1.1488560577728706,0,1742235300,1742240700
147117,147118,147128,short,B,85382.6,788.2439758982364,-1.0,0.10832001589698549,-1.1083200158969855,0,1742414400,1742423400
147286,147287,147466,long,B,83716.1,546.2498692365771,2.0,0.24597596826482307,1.754024031735177,11,1742566500,1742727600
147578,147579,147629,short,B,87872.4,727.0012177330063,2.0,0.14081316991355605,1.859186830086444,3,1742829300,1742874300
148548,148549,148602,long,B,82067.8,719.4385452839633,2.0,0.13289389014076666,1.8671061098592334,3,1743702300,1743750000
148861,148862,148880,long,B,78390.1,1594.8278665877588,-1.0,0.05185610135904229,-1.0518561013590424,1,1743984000,1744000200
148883,148884,148887,long,B,77165.7,1027.1506812326988,-1.0,0.0751259785053078,-1.0751259785053078,0,1744003800,1744006500
149055,149056,149058,long,B,76635.4,761.5382193159458,-1.0,0.10063237544248008,-1.10063237544248,0,1744158600,1744160400
149142,149143,149163,short,B,83247.8,852.9348734012456,2.0,0.10296967768450462,1.8970303223154954,1,1744236900,1744254900
149313,149314,149316,short,B,82748.7,654.7734048426064,-1.0,0.12637761306125594,-1.126377613061256,0,1744390800,1744392600
149320,149321,149396,short,B,83840.3,618.808118339497,-1.0,0.17274560454514495,-1.172745604545145,5,1744397100,1744464600
149426,149427,149444,short,B,85280.1,764.3772189544252,-1.0,0.11770432617427908,-1.1177043261742792,1,1744492500,1744507800
149427,149428,149444,short,B,85358.7,685.7772189544339,-1.0,0.13131586470209583,-1.1313158647020958,1,1744493400,1744507800
150364,150365,150387,short,B,90393.9,1321.9684776054783,-1.0,0.07589986501171637,-1.0758998650117164,2,1745336700,1745356500
150652,150653,150884,short,B,94910.1,1018.0891089646611,2.0,0.17013337140610973,1.8298666285938903,15,1745595900,1745803800
150981,150982,151125,short,B,94804.7,677.1015822589688,2.0,0.20932313586854362,1.7906768641314563,9,1745892000,1746020700
151559,151560,151605,long,B,94226.5,600.8150557547342,-1.0,0.18270825847082647,-1.1827082584708264,3,1746412200,1746452700
151857,151858,151871,short,B,98905.3,725.0152381667431,-1.0,0.14392123917815108,-1.143921239178151,1,1746680400,1746692100
152896,152897,152920,short,B,105481.5,1517.31727718834,2.0,0.07334193327463624,1.9266580667253637,1,1747615500,1747636200
152897,152898,153069,short,B,105225.2,1773.617277188343,-1.0,0.09195842986969295,-1.091958429869693,10,1747616400,1747770300
153114,153115,153145,short,B,107392.8,866.7414327137667,-1.0,0.13753352903271981,-1.1375335290327198,2,1747811700,1747838700
153253,153254,153324,short,B,111464.2,669.4365900638513,2.0,0.20313548141584184,1.796864518584158,4,1747936800,1747999800
155286,155287,155294,long,B,106107.2,716.8210874227952,-1.0,0.1561660196165152,-1.156166019616515,1,1749766500,1749772800
156332,156333,156335,short,B,102671.0,940.72964879965,-1.0,0.11514243772183774,-1.1151424377218377,1,1750707900,1750709700
156605,156606,156642,long,B,107259.9,694.6884991683473,-1.0,0.17138399317468472,-1.1713839931746848,2,1750953600,1750986000
158431,158432,158522,long,B,116869.1,1360.097426564229,2.0,0.10955693290032358,1.8904430670996764,5,1752597000,1752678000
158534,158535,158546,short,B,119292.7,765.8749020048272,-1.0,0.16432683480102703,-1.164326834801027,1,1752689700,1752699600
158648,158649,158711,short,B,120162.1,1186.6726873438893,2.0,0.12353681311072175,1.8764631868892783,4,1752792300,1752848100
160034,160035,160054,long,B,114938.4,912.5079272794246,-1.0,0.13288652994120043,-1.1328865299412003,1,1754039700,1754056800
160093,160094,160165,long,B,113244.8,679.7782829596399,-1.0,0.20324076167670516,-1.2032407616767051,4,1754092800,1754156700
161808,161809,161828,long,B,113359.9,768.8199949498667,-1.0,0.15555617086649592,-1.1555561708664959,1,1755636300,1755653400
162077,162078,162284,short,B,116319.4,1128.3346480033651,2.0,0.17112848953249915,1.8288715104675008,12,1755878400,1756063800
162079,162080,162273,short,B,116374.0,1073.7346480033593,2.0,0.17991487967648745,1.8200851203235127,12,1755880200,1756053900
162289,162290,162332,long,B,112739.9,1227.7325457269471,-1.0,0.10192878688078043,-1.1019287868807803,2,1756069200,1756107000
162757,162758,162766,long,B,108411.5,657.1386184689181,-1.0,0.17404871557614862,-1.1740487155761485,1,1756490400,1756497600
163990,163991,164023,short,B,114129.9,788.2563357552281,-1.0,0.16071445702827614,-1.1607144570282761,2,1757600100,1757628900
164583,164584,164584,long,B,115920.0,839.6384129262151,-1.0,0.13805942917262257,-1.1380594291726225,0,1758133800,1758133800
166008,166009,166014,short,B,118950.5,952.5983385637519,-1.0,0.1317373466021445,-1.1317373466021445,1,1759416300,1759420800
166017,166018,166025,short,B,119694.0,777.1937649965548,-1.0,0.1540079261965394,-1.1540079261965395,0,1759424400,1759430700
166496,166497,166503,long,B,121703.6,1158.2631865723233,-1.0,0.10507421923695984,-1.1050742192369598,0,1759855500,1759860900
166500,166501,166503,long,B,121353.2,807.8631865723146,-1.0,0.1502150389039138,-1.1502150389039139,0,1759859100,1759860900
166690,166691,166772,long,B,120201.7,990.1522302650701,2.0,0.15478141927627845,1.8452185807237216,5,1760030100,1760103000
166693,166694,166779,long,B,120915.5,1703.952230265073,-1.0,0.09047628200000489,-1.090476282000005,5,1760032800,1760109300
168040,168041,168112,short,B,110472.4,1183.3427130890486,-1.0,0.1190291776355415,-1.1190291776355414,5,1761245100,1761309000
168623,168624,168638,long,B,111285.5,1614.8092314394162,-1.0,0.07270592724773187,-1.072705927247732,1,1761769800,1761782400
168711,168712,168715,long,B,107308.3,677.9417868617602,-1.0,0.15828541930825302,-1.158285419308253,0,1761849000,1761851700
168797,168798,169035,short,B,110160.1,1102.2707748841203,2.0,0.17689244915388258,1.8231075508461174,14,1761926400,1762139700
169066,169067,169083,long,B,107484.9,936.9517029799317,-1.0,0.12102712353192531,-1.1210271235319254,1,1762168500,1762182900
169067,169068,169083,long,B,107595.4,1047.4517029799317,-1.0,0.10837076943697022,-1.1083707694369702,1,1762169400,1762182900
169162,169163,169176,long,B,104156.2,958.2083631791611,-1.0,0.11467734495180384,-1.114677344951804,1,1762254900,1762266600
169205,169206,169276,long,B,100274.2,1726.4757670651888,2.0,0.07085794445175136,1.9291420555482486,4,1762293600,1762356600
169206,169207,169695,long,B,100872.0,2324.2757670651918,2.0,0.11739517481806057,1.8826048251819394,31,1762294500,1762733700
169293,169294,169360,short,B,103950.0,761.2412102701492,2.0,0.16659502702828513,1.8334049729717148,4,1762372800,1762432200
169826,169827,169841,long,B,105167.1,782.3527439613972,-1.0,0.14181747473422876,-1.1418174747342287,1,1762852500,1762865100
170101,170102,170105,long,B,97491.8,869.9425912162114,-1.0,0.11206693520281945,-1.1120669352028194,0,1763100000,1763102700
170105,170106,170124,long,B,97531.0,1338.1021962955128,-1.0,0.0768963725527554,-1.0768963725527554,1,1763103600,1763119800
170485,170486,170520,long,B,90185.8,922.6370661820547,2.0,0.10850012607259271,1.8914998739274074,2,1763445600,1763476200
170633,170634,170650,long,B,89214.4,865.2530477522669,2.0,0.10877880435614265,1.8912211956438574,1,1763578800,1763593200
170667,170668,170674,short,B,92351.1,719.3664635201858,-1.0,0.1354391891209786,-1.1354391891209785,1,1763609400,1763614800
171197,171198,171212,long,B,86946.6,794.2058794410841,-1.0,0.10947614749614792,-1.1094761474961479,0,1764086400,1764099000
171773,171774,171810,long,B,84650.0,1199.0136770902172,2.0,0.07836566153943052,1.9216343384605694,2,1764604800,1764637200
171776,171777,171862,long,B,85105.1,1654.113677090223,2.0,0.06559948327788442,1.9344005167221157,5,1764607500,1764684000
171886,171887,171910,short,B,91521.0,1036.0193878846767,-1.0,0.09319772981965456,-1.0931977298196545,1,1764706500,1764727200
172058,172059,172074,long,B,92612.8,1078.2456898655655,-1.0,0.09061617859300873,-1.0906161785930086,1,1764861300,1764874800
172733,172734,172744,long,B,89830.1,602.6389575263602,2.0,0.1490612229397246,1.8509387770602754,0,1765468800,1765477800
173208,173209,173209,short,B,87066.5,537.6579861499777,-1.0,0.16193658839415645,-1.1619365883941564,0,1765896300,1765896300
173219,173220,173305,short,B,87299.6,973.991760897974,-1.0,0.11427919051120132,-1.1142791905112013,5,1765906200,1765982700
173733,173734,173759,short,B,88580.2,811.8867362113233,-1.0,0.12110558975113933,-1.1211055897511393,2,1766368800,1766391300
173894,173895,173940,long,B,87543.2,765.1071942255949,-1.0,0.13329874397956384,-1.1332987439795639,3,1766513700,1766554200
174853,174854,174974,short,B,90320.0,722.5543900092744,-1.0,0.18000139753954109,-1.1800013975395411,8,1767376800,1767484800
175228,175229,175238,short,B,93436.9,1039.2862352824886,2.0,0.09484964406673398,1.905150355933266,1,1767714300,1767722400
176582,176583,176588,long,B,89874.7,603.0421318344306,-1.0,0.14903552381423943,-1.1490355238142393,0,1768932900,1768937400
177065,177066,177067,long,B,87370.2,647.1420713214175,-1.0,0.13500930301378233,-1.1350093030137822,0,1769367600,1769368500
177455,177456,177476,long,B,83969.0,869.7487254213193,-1.0,0.10185389459132232,-1.1018538945913223,1,1769718600,1769736600
177750,177751,177754,long,B,77448.0,1457.2588790770096,-1.0,0.05314635656847298,-1.0531463565684729,0,1769984100,1769986800
177817,177818,177820,short,B,77797.8,1120.642973640497,-1.0,0.06942246712819491,-1.0694224671281949,0,1770044400,1770046200
178066,178067,178067,long,B,70814.8,567.2805588263,-1.0,0.12483205866690619,-1.1248320586669063,0,1770268500,1770268500
178069,178070,178095,long,B,70694.8,925.1919104165427,-1.0,0.08481616312951813,-1.0848161631295181,2,1770271200,1770293700
178100,178101,178104,long,B,69400.1,688.3953699896228,2.0,0.10081430385135533,1.8991856961486446,0,1770299100,1770301800
178115,178116,178117,long,B,67378.5,1213.4847960839106,-1.0,0.05552479950094149,-1.0555247995009416,0,1770312600,1770313500
178125,178126,178127,long,B,65237.5,395.71214850323304,-1.0,0.16486099870008664,-1.1648609987000866,0,1770321600,1770322500
178258,178259,178265,short,B,70876.6,727.3377236408123,2.0,0.09744661619531457,1.9025533838046855,0,1770441300,1770446700
178384,178385,178387,short,B,70712.2,589.147467473842,-1.0,0.12002461845962124,-1.1200246184596212,0,1770554700,1770556500
178390,178391,178401,short,B,71340.3,479.57411333653727,2.0,0.15693928093067042,1.8430607190693296,1,1770560100,1770569100
178544,178545,178551,long,B,69665.3,646.7329938999465,-1.0,0.10771879687149169,-1.1077187968714917,0,1770698700,1770704100
178545,178546,178551,long,B,69800.5,781.9329938999435,-1.0,0.08926660026438493,-1.089266600264385,0,1770699600,1770704100
178585,178586,178590,long,B,68426.3,612.9803481397976,2.0,0.11776845166255845,1.8822315483374417,1,1770735600,1770739200
179448,179449,179487,long,B,66219.2,564.5449575326347,2.0,0.13665053060993898,1.863349469390061,3,1771512300,1771546500
180024,180025,180025,short,B,66228.9,572.4114666893001,-1.0,0.11570156059775172,-1.1157015605977518,0,1772030700,1772030700
180083,180084,180123,short,B,68313.1,715.4102586302615,2.0,0.10599168810520121,1.8940083118947988,2,1772083800,1772118900
180211,180212,180225,long,B,65987.5,408.4374038318638,-1.0,0.17044671189972174,-1.1704467118997217,1,1772199000,1772210700
180220,180221,180225,long,B,66045.3,499.370833317269,-1.0,0.13953115971378946,-1.1395311597137894,1,1772207100,1772210700
180914,180915,180954,long,B,68120.6,648.7141566132341,-1.0,0.1165596052269926,-1.1165596052269926,2,1772831700,1772866800
182044,182045,182062,long,B,71328.4,646.6465764766617,-1.0,0.12243863476613877,-1.1224386347661388,2,1773848700,1773864000
182141,182142,182206,long,B,69372.8,899.3972904515249,2.0,0.09410170221605932,1.9058982977839407,4,1773936000,1773993600
182826,182827,182880,long,B,68415.4,526.4253835997952,-1.0,0.1585538817091959,-1.1585538817091958,4,1774552500,1774600200
184924,184925,185023,short,B,77472.2,915.5642481663526,2.0,0.11719439374669029,1.8828056062533096,7,1776440700,1776528900
185150,185151,185179,long,B,73994.7,493.8037416124862,2.0,0.15808792425323753,1.8419120757467624,1,1776644100,1776669300
185408,185409,185478,short,B,78778.3,744.7873938857665,2.0,0.12904290108693894,1.870957098913061,4,1776876300,1776938400
186508,186509,186535,short,B,79967.1,735.5635907797259,2.0,0.12067410909491494,1.879325890905085,2,1777866300,1777889700
189374,189375,189388,long,B,66787.0,845.3472179271776,-1.0,0.0790054058068165,-1.0790054058068166,0,1780445700,1780457400
189381,189382,189387,long,B,66890.8,794.7413477074879,-1.0,0.0841667546214291,-1.084166754621429,0,1780452000,1780456500
189516,189517,189519,long,B,62200.0,390.37067554420355,2.0,0.16809920445105106,1.831900795548949,1,1780573500,1780575300
189646,189647,190515,long,B,60825.7,2049.7139333022205,2.0,0.11781060033629345,1.8821893996637065,54,1780690500,1781471700
189906,189907,189951,short,B,63748.6,449.4313574317275,2.0,0.16524685643743006,1.83475314356257,3,1780924500,1780964100
190072,190073,190082,long,B,61403.7,377.07306289009284,-1.0,0.1717993404341428,-1.1717993404341427,1,1781073900,1781082000
190222,190223,190297,short,B,63499.9,430.47884246752074,-1.0,0.17996210349372752,-1.1799621034937275,4,1781208900,1781275500
190808,190809,190834,long,B,64238.4,513.3189157855959,-1.0,0.13890901310518367,-1.1389090131051836,2,1781736300,1781758800
