sig,e_bar,x_bar,dir,tag,entry,stop_d,gross_r,net_r,t_entry,t_exit
63787,63788,63883,long,prem=-0.00096,20244.9,607.3470000000016,0.00889112813597137,-0.035442205197361853,1667417400,1667502900
63906,63907,64002,long,prem=-0.00079,20252.7,607.581000000002,1.7918598507853227,1.7475265174519896,1667524500,1667610000
63958,63959,64054,short,prem=+0.00005,20910.8,627.3240000000005,-0.6213694996524904,-0.6657028329858238,1667571300,1667656800
64186,64187,64282,short,prem=+0.00005,20955.2,628.655999999999,0.7298108981700644,0.685477564836731,1667776500,1667862000
64299,64300,64395,short,prem=+0.00000,20364.3,610.9290000000001,3.5503307258290238,3.5059973924956904,1667878200,1667963700
64304,64305,64358,long,prem=-0.00095,19641.6,589.2479999999996,-1.0,-1.0388333333333333,1667882700,1667930400
64428,64429,64444,long,prem=-0.00113,17668.8,530.0640000000021,-1.0,-1.0351666666666666,1667994300,1668007800
64521,64522,64527,short,prem=+0.00019,16396.4,491.8919999999998,-1.0,-1.0351666666666666,1668078000,1668082500
64720,64721,64816,short,prem=+0.00010,16868.8,506.0640000000021,0.5305653039931686,0.4862319706598355,1668257100,1668342600
64914,64915,65010,short,prem=+0.00049,17044.1,511.3230000000003,0.3440095595152139,0.2996762261818806,1668431700,1668517200
65741,65742,65837,short,prem=+0.00032,16577.9,497.33699999999953,-0.251941842251832,-0.29444184225183206,1669176000,1669261500
67098,67099,67194,short,prem=+0.00006,16773.1,503.1929999999993,-0.09320479418434183,-0.13753812751767522,1670397300,1670482800
67685,67686,67700,short,prem=+0.00189,17430.7,522.9210000000021,-1.0,-1.0351666666666666,1670925600,1670938200
67700,67701,67796,long,prem=-0.00135,17873.1,536.1929999999993,-0.01939600106677601,-0.0637293344001094,1670939100,1671024600
67817,67818,67913,short,prem=+0.00108,18215.3,546.4589999999989,1.5002040409253043,1.455870707591971,1671044400,1671129900
67823,67824,67919,long,prem=-0.00091,17743.7,532.3110000000015,-0.5641438933255154,-0.6084772266588486,1671049800,1671135300
67995,67996,68091,long,prem=-0.00091,16923.2,507.6959999999999,-0.48375405754625256,-0.5280873908795859,1671204600,1671290100
68143,68144,68239,short,prem=+0.00017,16782.3,503.46900000000096,0.15035682435264253,0.10602349101930927,1671337800,1671423300
68163,68164,68259,long,prem=-0.00099,16682.8,500.4840000000004,0.1272767960614139,0.0829434627280806,1671355800,1671441300
68291,68292,68387,long,prem=-0.00104,16578.5,497.35499999999956,0.4568165596002874,0.412483226266954,1671471000,1671556500
68377,68378,68473,short,prem=+0.00073,16893.6,506.8080000000009,0.20638979653043826,0.162056463197105,1671548400,1671633900
68591,68592,68687,short,prem=+0.00046,16781.0,503.4300000000003,-0.07250263194485823,-0.11683596527819154,1671741000,1671826500
69098,69099,69194,long,prem=-0.00100,16584.6,497.53800000000047,-0.11014234088652368,-0.15447567421985697,1672197300,1672282800
69553,69554,69649,long,prem=-0.00077,16593.7,497.8109999999997,0.25933537025095593,0.21500203691762257,1672606800,1672692300
69923,69924,70019,long,prem=-0.00080,16817.9,504.53700000000026,0.0011892091164742021,-0.04314412421685911,1672939800,1673025300
70523,70524,70619,long,prem=-0.00090,17642.5,529.2750000000015,2.2706532520901157,2.2263199187567824,1673479800,1673565300
70579,70580,70596,short,prem=+0.00062,18178.9,545.367000000002,-1.0,-1.0351666666666666,1673530200,1673544600
70720,70721,70816,short,prem=+0.00575,21084.0,632.5200000000004,0.6617972554227507,0.6174639220894174,1673657100,1673742600
70754,70755,70850,long,prem=-0.00134,20842.0,625.260000000002,-0.39279659661580424,-0.4371299299491374,1673687700,1673773200
70853,70854,70919,short,prem=+0.00128,20772.4,623.1720000000023,-1.0,-1.0406666666666666,1673776800,1673835300
70970,70971,70985,short,prem=+0.00146,20672.7,620.1810000000005,-1.0,-1.0351666666666666,1673882100,1673894700
71165,71166,71168,long,prem=-0.00087,21035.5,631.0650000000023,-1.0,-1.0333333333333332,1674057600,1674059400
71169,71170,71265,short,prem=+0.00176,20851.2,625.5360000000001,-0.03564942705135959,-0.07998276038469293,1674061200,1674146700
71496,71497,71592,short,prem=+0.00241,22660.0,679.7999999999993,-0.08031774051191322,-0.1246510738452466,1674355500,1674441000
71641,71642,71737,short,prem=+0.00427,22635.8,679.0740000000005,-0.3213199150608042,-0.3656532483941375,1674486000,1674571500
71928,71929,72024,long,prem=-0.00106,23035.5,691.0650000000023,-0.16423925390520372,-0.2085725872385369,1674744300,1674829800
72524,72525,72544,short,prem=+0.00152,23260.8,697.8240000000005,-1.0,-1.037,1675280700,1675297800
72629,72630,72725,long,prem=-0.00094,23456.2,703.6860000000015,-0.11169754691723584,-0.15603088025056908,1675375200,1675460700
72828,72829,72924,long,prem=-0.00086,23296.1,698.8830000000016,-0.4933586880779737,-0.5376920214113069,1675554300,1675639800
73397,73398,73493,long,prem=-0.00071,21521.5,645.6450000000004,0.45551347876929016,0.4111801454359568,1676066400,1676151900
73542,73543,73638,long,prem=-0.00083,21839.9,655.1970000000001,-0.4117845472430473,-0.45611788057638064,1676196900,1676282400
73747,73748,73843,long,prem=-0.00092,21825.1,654.7530000000006,1.4267975862653548,1.3824642529320215,1676381400,1676466900
73854,73855,73950,long,prem=-0.00078,22830.0,684.9000000000015,2.8199737187910605,2.775640385457727,1676477700,1676563200
73887,73888,73983,short,prem=+0.00062,24787.4,743.6219999999994,1.5497120849033548,1.5053787515700214,1676507400,1676592900
74238,74239,74334,short,prem=+0.00100,25168.2,755.0460000000021,0.4214312770347765,0.3770979437014433,1676823300,1676908800
74246,74247,74342,long,prem=-0.00077,24340.4,730.2119999999995,0.6487157154360615,0.6043823821027282,1676830500,1676916000
74469,74470,74565,long,prem=-0.00095,24173.1,725.1929999999993,0.010755757432852934,-0.03357757590048044,1677031200,1677116700
74579,74580,74604,long,prem=-0.00077,24449.9,733.4969999999994,-1.0,-1.0351666666666668,1677130200,1677151800
77690,77691,77786,long,prem=-0.00123,26705.6,801.1680000000015,0.2918239370519073,0.24749060371857404,1679930100,1680015600
78308,78309,78404,long,prem=-0.00152,27701.9,831.0570000000007,0.1333241883529038,0.08899085501957049,1680486300,1680571800
79409,79410,79505,long,prem=-0.00103,30606.5,918.1949999999997,-0.21694738045840023,-0.26128071379173357,1681477200,1681562700
79870,79871,79946,long,prem=-0.00261,29440.0,883.2000000000007,-1.0,-1.0406666666666666,1681892100,1681959600
80190,80191,80286,long,prem=-0.00094,27640.0,829.2000000000007,-0.30185721177037994,-0.3461905451037132,1682180100,1682265600
80550,80551,80589,long,prem=-0.00090,28794.8,863.844000000001,-1.0,-1.037,1682504100,1682538300
80588,80589,80607,short,prem=+0.00085,28259.9,847.7970000000023,-1.0,-1.037,1682538300,1682554500
80756,80757,80852,short,prem=+0.00014,28939.5,868.1850000000013,-0.4503648415948207,-0.494698174928154,1682689500,1682775000
80996,80997,81092,short,prem=+0.00106,28664.9,859.9470000000001,0.6987639935949557,0.6544306602616223,1682905500,1682991000
81232,81233,81328,long,prem=-0.00099,28322.6,849.6779999999999,0.8537351796798335,0.8094018463465001,1683117900,1683203400
81438,81439,81534,short,prem=+0.00008,29581.6,887.4480000000003,1.060343817327888,1.0160104839945547,1683303300,1683388800
81668,81669,81764,short,prem=+0.00105,28080.0,842.4000000000015,0.5116334283000941,0.4673000949667608,1683510300,1683595800
81815,81816,81911,long,prem=-0.00091,27399.9,821.9969999999994,0.9562078693717867,0.9118745360384534,1683642600,1683728100
81924,81925,82020,long,prem=-0.00166,27318.7,819.5610000000015,-0.6608415969037097,-0.7051749302370429,1683740700,1683826200
82123,82124,82219,long,prem=-0.00305,25928.3,777.849000000002,1.2469001052903572,1.202566771957024,1683919800,1684005300
82435,82436,82531,long,prem=-0.00101,26884.4,806.5319999999992,0.261613922324223,0.2172805889908896,1684200600,1684286100
82572,82573,82668,long,prem=-0.00094,26564.7,796.9410000000025,1.017515725756355,0.9731823924230217,1684323900,1684409400
82670,82671,82766,short,prem=+0.00009,27430.3,822.9089999999997,0.6024967523748063,0.5581634190414729,1684412100,1684497600
82779,82780,82875,short,prem=+0.00045,26868.6,806.0580000000009,-0.061906215185509476,-0.10623954851884276,1684510200,1684595700
82884,82885,82980,short,prem=+0.00012,27017.5,810.5250000000015,0.1687794947719059,0.12444616143857265,1684604700,1684690200
83695,83696,83791,short,prem=+0.00002,27930.7,837.9210000000021,0.16493201626406354,0.12059868293073031,1685334600,1685420100
84034,84035,84130,short,prem=+0.00010,26980.3,809.4089999999997,-0.10884484852528477,-0.15317818185861812,1685639700,1685725200
84413,84414,84509,short,prem=+0.00342,25991.9,779.7570000000014,-0.07604933331794285,-0.11854933331794278,1685980800,1686066300
84414,84415,84510,long,prem=-0.00475,25891.7,776.7510000000002,0.32030856735298596,0.2759752340196526,1685981700,1686067200
84515,84516,84611,long,prem=-0.00185,26687.4,800.6219999999994,-0.35572342503703763,-0.400056758370371,1686072600,1686158100
84546,84547,84642,short,prem=+0.00004,27120.0,813.6000000000022,0.8270648967551618,0.7827315634218286,1686100500,1686186000
84687,84688,84783,long,prem=-0.00123,26358.6,790.7580000000016,0.3330981159849169,0.2887647826515837,1686227400,1686312900
84840,84841,84851,long,prem=-0.00228,26339.2,790.1759999999995,-1.0,-1.0351666666666668,1686365100,1686374100
85285,85286,85381,short,prem=+0.00012,26018.0,780.5400000000009,1.1312680964460489,1.0869347631127155,1686765600,1686851100
85297,85298,85393,long,prem=-0.00097,24920.1,747.6029999999992,0.8515214625944557,0.8071881292611224,1686776400,1686861900
85381,85382,85469,short,prem=+0.00002,25135.0,754.0499999999993,-1.0,-1.0425,1686852000,1686930300
85528,85529,85624,short,prem=+0.00004,26720.1,801.6029999999992,0.22430055775739294,0.17996722442405955,1686984300,1687069800
85766,85767,85861,short,prem=+0.00007,26966.4,808.992000000002,-1.0,-1.0443333333333333,1687198500,1687283100
85855,85856,85951,long,prem=-0.00081,27187.9,815.6370000000024,4.226512529470817,4.182179196137484,1687278600,1687364100
85951,85952,86047,short,prem=+0.00166,30635.2,919.0560000000005,0.5928909663828985,0.5485576330495652,1687365000,1687450500
85983,85984,86079,long,prem=-0.00083,30156.1,904.6830000000009,-0.16668822117802493,-0.2110215545113582,1687393800,1687479300
86117,86118,86141,short,prem=+0.00006,30138.2,904.1460000000006,-1.0,-1.0351666666666666,1687514400,1687535100
86370,86371,86466,long,prem=-0.00247,30150.0,904.5,0.17213930348258788,0.12780597014925454,1687742100,1687827600
86394,86395,86490,short,prem=+0.00010,30558.8,916.7639999999992,0.23310252147772045,0.1887691881443871,1687763700,1687849200
86518,86519,86614,short,prem=+0.00006,30742.0,922.260000000002,0.6202155574349952,0.575882224101662,1687875300,1687960800
86635,86636,86731,short,prem=+0.00040,30018.3,900.5489999999991,-0.5430021020510827,-0.587335435384416,1687980600,1688066100
86768,86769,86864,short,prem=+0.00057,31165.5,934.9650000000001,0.8451653270443286,0.8008319937109952,1688100300,1688185800
86804,86805,86900,long,prem=-0.00833,30295.4,908.862000000001,0.3077474908181845,0.2634141574848512,1688132700,1688218200
86999,87000,87095,short,prem=+0.00011,30524.2,915.7260000000024,-0.14578596654457737,-0.1901192998779106,1688308200,1688393700
87210,87211,87306,long,prem=-0.00244,30775.3,923.2590000000018,-0.3100971666672068,-0.35443050000054005,1688498100,1688583600
87384,87385,87480,short,prem=+0.00013,30159.2,904.7760000000017,-0.18678656374616445,-0.2311198970794977,1688654700,1688740200
88059,88060,88155,long,prem=-0.00180,30802.4,924.0720000000001,0.5703018812386913,0.525968547905358,1689262200,1689347700
88061,88062,88076,short,prem=+0.00137,30915.5,927.4650000000001,-1.0,-1.0333333333333334,1689264000,1689276600
88165,88166,88261,long,prem=-0.00120,30674.8,920.2440000000024,-0.4380359991480493,-0.48236933248138253,1689357600,1689443100
88728,88729,88824,short,prem=+0.00085,29783.4,893.5020000000004,-0.07218786303779955,-0.11652119637113287,1689864300,1689949800
88743,88744,88839,long,prem=-0.00078,29589.7,887.6910000000025,0.4420457118524314,0.3977123785190982,1689877800,1689963300
88842,88843,88938,long,prem=-0.00081,29791.2,893.7360000000008,0.04296570799430456,-0.001367625339028733,1689966900,1690052400
89093,89094,89189,short,prem=+0.00091,29162.0,874.8600000000006,0.009258624237019111,-0.03507470909631419,1690192800,1690278300
89318,89319,89414,short,prem=+0.00037,29324.1,879.7230000000018,0.16630234744345548,0.12196901411012223,1690395300,1690480800
89805,89806,89901,long,prem=-0.00148,29146.4,874.3919999999998,0.1340359930099968,0.09153599300999679,1690833600,1690919100
89985,89986,90081,long,prem=-0.00092,29014.3,870.4290000000001,0.31294913197974955,0.2686157986464162,1690995600,1691081100
90047,90048,90143,short,prem=+0.00012,29062.3,871.8690000000024,-0.1550691675010814,-0.19940250083441463,1691051400,1691136900
90848,90849,90944,long,prem=-0.00144,29287.2,878.6160000000018,0.19382756517067629,0.14949423183734303,1691772300,1691857800
90986,90987,91082,long,prem=-0.00071,29391.6,881.7479999999996,-0.03742565903183224,-0.0817589923651656,1691896500,1691982000
91131,91132,91227,short,prem=-0.00009,29634.2,889.0260000000017,0.29189247558564035,0.2475591422523071,1692027000,1692112500
91242,91243,91338,long,prem=-0.00306,29150.8,874.5240000000013,-0.02435610686499083,-0.0686894401983241,1692126900,1692212400
91343,91344,91439,short,prem=+0.00089,28969.8,869.094000000001,1.3369094712424623,1.292576137909129,1692217800,1692303300
91360,91361,91441,long,prem=-0.00499,28417.3,852.5190000000002,-1.0,-1.0425,1692233100,1692305100
91444,91445,91445,short,prem=+0.06101,24803.0,744.0900000000001,-1.0,-1.0333333333333332,1692308700,1692308700
91521,91522,91617,long,prem=-0.00196,25889.5,776.6850000000013,0.451405653514614,0.4070723201812807,1692378000,1692463500
91705,91706,91801,long,prem=-0.00128,26050.0,781.5,0.0563019833653231,0.011968650031989762,1692543600,1692629100
91803,91804,91899,long,prem=-0.00181,25852.9,775.5869999999995,0.19017853574131605,0.14584520240798268,1692631800,1692717300
91908,91909,92004,long,prem=-0.00086,25759.3,772.7790000000023,1.0138733065986494,0.9695399732653162,1692726300,1692811800
92022,92023,92118,long,prem=-0.00089,26401.6,792.0479999999989,-0.39694563965820034,-0.44127897299153374,1692828900,1692914400
92184,92185,92280,long,prem=-0.00110,25912.6,777.3780000000006,0.1690297384284111,0.1246964050950778,1692974700,1693060200
92567,92568,92663,long,prem=-0.00348,26936.3,808.0889999999999,0.4322543680213433,0.38792103468801,1693319400,1693404900
92568,92569,92664,short,prem=+0.00239,27541.5,826.244999999999,0.41573625256431257,0.3714029192309792,1693320300,1693405800
92769,92770,92865,long,prem=-0.00098,26223.3,786.6990000000005,-0.5636209020222442,-0.6079542353555776,1693501200,1693586700
92867,92868,92963,long,prem=-0.00146,25365.3,760.9589999999989,0.6415588750510887,0.5972255417177552,1693589400,1693674900
93740,93741,93836,short,prem=+0.00004,25711.7,771.3510000000024,0.9234447093476214,0.8791113760142881,1694375100,1694460600
94468,94469,94564,long,prem=-0.00094,26815.7,804.4710000000014,0.627866013815287,0.5835326804819537,1695030300,1695115800
95411,95412,95455,short,prem=-0.00005,26468.0,794.0400000000009,-1.0,-1.0388333333333333,1695879000,1695917700
95434,95435,95530,long,prem=-0.00091,26468.0,794.0400000000009,0.6697395597199117,0.6254062263865784,1695899700,1695985200
95550,95551,95646,short,prem=-0.00014,26841.8,805.2540000000008,-0.19521790639972056,-0.23955123973305384,1696004100,1696089600
95773,95774,95869,short,prem=+0.00044,27981.4,839.4419999999991,0.6001605828633824,0.5576605828633823,1696204800,1696290300
95795,95796,95891,long,prem=-0.00079,28082.9,842.487000000001,-0.5973979420453993,-0.6417312753787325,1696224600,1696310100
95914,95915,96010,long,prem=-0.00082,27519.7,825.5910000000003,0.020954685794781273,-0.02337864753855205,1696331700,1696417200
96219,96220,96315,short,prem=-0.00018,27813.7,834.4110000000001,-0.15304208597441873,-0.19737541930775207,1696606200,1696691700
96223,96224,96319,long,prem=-0.00091,27861.1,835.8330000000024,0.09343971822122596,0.049106384887892755,1696609800,1696695300
96360,96361,96456,long,prem=-0.00094,27984.4,839.5319999999992,-0.06122458703182428,-0.10555792036515765,1696733100,1696818600
96598,96599,96694,short,prem=-0.00016,27537.4,826.1219999999994,0.5442295447887873,0.4998962114554539,1696947300,1697032800
96710,96711,96806,short,prem=-0.00009,26649.1,799.4730000000018,0.029144198740919607,-0.015189134592413632,1697048100,1697133600
96876,96877,96972,long,prem=-0.00083,26816.5,804.494999999999,0.03803628363134461,-0.006297049701988779,1697197500,1697283000
97104,97105,97139,short,prem=-0.00018,27174.4,815.232,-1.0,-1.037,1697402700,1697433300
97275,97276,97371,long,prem=-0.00080,28445.5,853.3650000000016,-0.21866376052450967,-0.2629970938578429,1697556600,1697642100
97333,97334,97429,short,prem=-0.00017,28681.9,860.4570000000022,0.4455771758495782,0.40124384251624495,1697608800,1697694300
97412,97413,97508,long,prem=-0.00124,28109.6,843.2880000000005,0.5886482435419468,0.5443149102086134,1697679900,1697765400
97518,97519,97544,short,prem=-0.00011,29193.3,875.7989999999991,-1.0,-1.0351666666666668,1697775300,1697797800
97536,97537,97632,long,prem=-0.00081,29806.2,894.1860000000015,-0.16618466404081694,-0.2105179973741502,1697791500,1697877000
97698,97699,97794,short,prem=+0.00002,30052.8,901.5840000000026,-0.08263234485084006,-0.12696567818417326,1697937300,1698022800
97859,97860,97955,long,prem=-0.00096,30875.7,926.2710000000006,3.407749999730094,3.363416666396761,1698082200,1698167700
97879,97880,97880,short,prem=-0.00008,32179.2,965.3760000000002,-1.0,-1.0333333333333332,1698100200,1698100200
98019,98020,98115,short,prem=+0.00060,34253.4,1027.601999999999,-0.15073929400682523,-0.19507262734015862,1698226200,1698311700
98155,98156,98251,short,prem=+0.00040,33959.9,1018.7969999999987,0.287103318914367,0.24276998558103363,1698348600,1698434100
98417,98418,98513,short,prem=+0.00057,34440.7,1033.2209999999977,-0.1505002317993927,-0.19483356513272612,1698584400,1698669900
98559,98560,98655,short,prem=+0.00060,34527.6,1035.8280000000013,-0.03388593473047504,-0.07821926806380831,1698712200,1698797700
98676,98677,98737,short,prem=+0.00063,34398.9,1031.9670000000042,-1.0,-1.0406666666666664,1698817500,1698871500
99115,99116,99211,short,prem=+0.00069,35109.2,1053.275999999998,0.09323292280465639,0.04889958947132298,1699212600,1699298100
99308,99309,99404,short,prem=+0.00079,35508.7,1065.2609999999986,-0.17751518172542322,-0.2218485150587566,1699386300,1699471800
99431,99432,99478,short,prem=+0.00103,36385.3,1091.559000000001,-1.0,-1.0388333333333333,1699497000,1699538400
99548,99549,99644,short,prem=+0.00095,36544.4,1096.3320000000022,-0.4537858969728139,-0.49811923030614713,1699602300,1699687800
99742,99743,99838,short,prem=+0.00108,37136.9,1114.1070000000036,0.17404073396900013,0.12970740063566694,1699776900,1699862400
100954,100955,101050,long,prem=-0.00039,37595.0,1127.8499999999985,0.13592233009709012,0.09158899676375673,1700867700,1700953200
101104,101105,101200,long,prem=-0.00042,37511.7,1125.3510000000024,-0.47256367124567755,-0.5168970045790108,1701002700,1701088200
101230,101231,101326,long,prem=-0.00050,36894.0,1106.8199999999997,1.1495094053233617,1.1051760719900283,1701116100,1701201600
101329,101330,101425,long,prem=-0.00060,38184.1,1145.523000000001,-0.45516327476619933,-0.4994966080995326,1701205200,1701290700
101455,101456,101551,long,prem=-0.00059,38022.1,1140.6630000000005,0.14737043280968917,0.10303709947635586,1701318600,1701404100
101601,101602,101697,long,prem=-0.00063,38790.1,1163.7030000000013,-0.053450064148667674,-0.09778339748200096,1701450000,1701535500
101785,101786,101881,long,prem=-0.00060,39526.9,1185.8070000000007,1.7935465046166825,1.7492131712833492,1701615600,1701701100
102055,102056,102151,short,prem=+0.00130,44260.1,1327.8029999999999,0.7966543229680877,0.7523209896347544,1701858600,1701944100
102180,102181,102276,short,prem=+0.00141,43372.7,1301.1810000000041,-0.2750578128638524,-0.31939114619718556,1701971100,1702056600
102293,102294,102389,short,prem=+0.00107,44572.0,1337.1600000000035,0.41857369349965273,0.3742403601663195,1702072800,1702158300
102502,102503,102598,short,prem=+0.00145,41732.1,1251.9630000000034,-0.047046118775076654,-0.09137945210840986,1702260900,1702346400
102661,102662,102748,short,prem=+0.00104,40734.5,1222.0350000000035,-1.0,-1.0425,1702404000,1702481400
103137,103138,103233,short,prem=+0.00118,42142.9,1264.287000000004,0.4973554264182112,0.45302209308487795,1702832400,1702917900
103413,103414,103509,short,prem=+0.00110,43816.8,1314.5040000000008,-0.275617267045209,-0.3199506003785423,1703080800,1703166300
103830,103831,103926,long,prem=-0.00182,43058.9,1291.7669999999998,0.4654090095195164,0.4210756761861831,1703456100,1703541600
103891,103892,103987,short,prem=+0.00119,43672.0,1310.1600000000035,0.7329639128045432,0.68863057947121,1703511000,1703596500
104046,104047,104118,short,prem=+0.00124,42330.0,1269.9000000000015,-1.0,-1.0406666666666666,1703650500,1703714400
104152,104153,104248,short,prem=+0.00132,43128.7,1293.8610000000044,0.33767151185482264,0.29333817852148947,1703745900,1703831400
