cond,side,rr,n,ndays,nsyms,wr,be,lift_pts,expR,ci_lo,ci_hi,p_neg,n_tr,wr_tr,e_tr,n_te,wr_te,e_te,hold_h,top3_frac
h5_taker_avg24h_bot,-1,0.75,891,562,2,0.5679012345679012,0.596227901084691,-2.8326666516789833,-0.0566086080250098,-0.1233621285953478,0.005688226520887506,0.9575,587,0.5587734241908007,-0.0718968439261248,304,0.5855263157894737,-0.027088231465948936,22.467452300785634,0.020202020202020204
h5_taker_avg24h_bot,-1,1.0,799,535,2,0.49436795994993743,0.524005974505284,-2.9638014555346537,-0.0666863610451537,-0.14794439739770182,0.012094095923693364,0.9525,526,0.48098859315589354,-0.09324506845171338,273,0.5201465201465202,-0.015514639082331735,28.550688360450565,0.01877346683354193
h5_taker_avg24h_bot,-1,2.0,580,434,2,0.33678756476683935,0.35595222428368184,-1.9164659516842486,-0.06331284617903568,-0.21870208323875634,0.07133874343867003,0.8,382,0.32020997375328086,-0.11160940258088062,198,0.3686868686868687,0.029865358596240937,58.87456896551724,0.020689655172413793
S_bb_break_dn+h1_build_short_6h,-1,0.25,686,322,2,0.8347953216374269,0.8275043491684919,0.7290972468934953,0.0011805867258242024,-0.038894889335137434,0.03355264799855959,0.49375,462,0.829004329004329,-0.004947479596101081,224,0.8468468468468469,0.013819723514795082,5.466472303206997,0.030612244897959183
S_bb_break_dn+h1_build_short_6h,-1,0.5,611,316,2,0.6863711001642037,0.6915687504946778,-0.5197650330474146,-0.016179198584326083,-0.07578349976005427,0.03679139179454992,0.73625,416,0.6802884615384616,-0.02395530916967542,195,0.6994818652849741,0.0004098373310858355,10.711538461538462,0.03273322422258593
S_bb_break_dn+h1_build_short_6h,-1,0.75,550,310,2,0.5857664233576643,0.5942484849841636,-0.8482061626499338,-0.024002793665451633,-0.10082610739935656,0.04865023705745867,0.74625,374,0.5828877005347594,-0.027526659284971552,176,0.5919540229885057,-0.01651457922397183,15.161818181818182,0.03090909090909091
S_bb_break_dn+h1_build_short_6h,-1,1.0,505,308,2,0.5248508946322068,0.5220164167515834,0.28344778806234094,-0.0037046237442916754,-0.10466300330449008,0.08634775308956727,0.54,340,0.5147058823529411,-0.022761231861704163,165,0.5460122699386503,0.03556353843704312,20.632673267326734,0.0297029702970297
S_bb_break_dn+h1_build_short_6h,-1,2.0,397,282,2,0.3518987341772152,0.3525869072342824,-0.06881730570671984,-0.01270100104755524,-0.18892056796570103,0.15570384730478246,0.57125,266,0.3458646616541353,-0.030414312309050513,131,0.3643410852713178,0.023266485941435166,38.74433249370277,0.030226700251889168
S_bb_break_dn+h1_unwind_dn_6h,-1,0.25,554,298,2,0.8664259927797834,0.8249251951294886,4.15007976502948,0.04574744529878432,0.0025481001186906244,0.08454299717554503,0.01875,378,0.8677248677248677,0.04831367478867764,176,0.8636363636363636,0.04023588423526345,6.081678700361011,0.03429602888086643
S_bb_break_dn+h1_unwind_dn_6h,-1,0.5,510,291,2,0.7450980392156863,0.6898729569788354,5.522508223685085,0.0761894464330454,0.013112048928860842,0.13855140121557064,0.00875,347,0.7406340057636888,0.0709122981436084,163,0.754601226993865,0.087423621012399,12.007352941176471,0.03529411764705882
S_bb_break_dn+h1_unwind_dn_6h,-1,0.75,465,282,2,0.6408602150537634,0.5932942146085036,4.756600044525983,0.07620809074082852,-0.015837866991606348,0.15742958190681808,0.055,319,0.6489028213166145,0.09161619661981127,146,0.6232876712328768,0.042542434744968945,17.656989247311827,0.034408602150537634
S_bb_break_dn+h1_unwind_dn_6h,-1,1.0,437,280,2,0.5652173913043478,0.5208760028505538,4.434138845379398,0.08101105811638185,-0.029370746343803933,0.17975998034195753,0.0725,298,0.5671140939597316,0.08591691697288165,139,0.5611510791366906,0.07049346143122398,23.084096109839816,0.036613272311212815
S_bb_break_dn+h1_unwind_dn_6h,-1,2.0,348,257,2,0.3879310344827586,0.35292114624589344,3.5009888236865185,0.09619142739523967,-0.09680253600755419,0.26248609496117165,0.145,239,0.3891213389121339,0.10084424460522277,109,0.3853211009174312,0.08598937865041431,48.145833333333336,0.040229885057471264
S_bb_break_dn+h1_build_short_24h,-1,0.25,730,322,2,0.8571428571428571,0.8283043470327917,2.883851011006544,0.028644051552769258,-0.003468250954681333,0.06068797694516026,0.0325,489,0.8588957055214724,0.031022199053129036,241,0.8535564853556485,0.023818681728387782,5.345890410958904,0.036986301369863014
S_bb_break_dn+h1_build_short_24h,-1,0.5,620,306,2,0.7265372168284789,0.6923496234108927,3.418759341758626,0.0433920054088514,-0.015504974953160852,0.10158538652451224,0.07125,419,0.7326968973747017,0.053205453778160966,201,0.7135678391959799,0.02293511552456927,10.426209677419354,0.043548387096774194
S_bb_break_dn+h1_build_short_24h,-1,0.75,535,299,2,0.6303939962476548,0.5948764260081838,3.5517570239470997,0.05339578043215772,-0.03296717499897372,0.12875064874383543,0.1075,360,0.6333333333333333,0.059772785272112314,175,0.6242774566473989,0.04027737047567976,15.559345794392524,0.03364485981308411
S_bb_break_dn+h1_build_short_24h,-1,1.0,484,293,2,0.558091286307054,0.5224442326349696,3.5647053672084317,0.062092435292717164,-0.037784676898052615,0.1532321996844059,0.105,325,0.556923076923077,0.060543960739225876,159,0.5605095541401274,0.06525755623538798,20.817665289256198,0.03305785123966942
S_bb_break_dn+h1_build_short_24h,-1,2.0,369,271,2,0.3896457765667575,0.3523872451205939,3.7258531446163587,0.10041967972502526,-0.0807798549054979,0.274105963434533,0.135,251,0.3745019920318725,0.055666469667547507,118,0.4224137931034483,0.1956150672201686,37.59620596205962,0.032520325203252036
S_bb_break_dn+h1_unwind_dn_24h,-1,0.25,551,268,2,0.8421052631578947,0.823963514127969,1.8141749029925713,0.01633867024585041,-0.02947781066500306,0.05585191469736374,0.24375,380,0.8368421052631579,0.012138590954330734,171,0.8538011695906432,0.025672179782560783,6.455989110707804,0.045372050816696916
S_bb_break_dn+h1_unwind_dn_24h,-1,0.5,487,263,2,0.702258726899384,0.6887199190426646,1.3538807856719348,0.013421183565084292,-0.05686368138849517,0.08317335009844537,0.37125,336,0.6875,-0.006039956827753366,151,0.7350993377483444,0.05672544298225947,12.16889117043121,0.045174537987679675
S_bb_break_dn+h1_unwind_dn_24h,-1,0.75,417,252,2,0.5971223021582733,0.5922569055249997,0.48653966332736776,0.0010812891337030335,-0.0930099381282729,0.09444059022487569,0.4925,289,0.6055363321799307,0.018496232873483173,128,0.578125,-0.03823838852876932,17.63189448441247,0.047961630695443645
S_bb_break_dn+h1_unwind_dn_24h,-1,1.0,374,249,2,0.5267379679144385,0.5202941620338406,0.6443805880597897,0.005096717182396193,-0.10542507498324451,0.11238989823986656,0.48,255,0.5333333333333333,0.02125869425188542,119,0.5126050420168067,-0.029536090823652186,23.566844919786096,0.0481283422459893
S_bb_break_dn+h1_unwind_dn_24h,-1,2.0,296,224,2,0.3581081081081081,0.3525919382997232,0.551616980838493,0.007413827201463087,-0.1759382781238507,0.19355331948345905,0.505,200,0.345,-0.030128816203407727,96,0.3854166666666667,0.0856276676282773,48.94425675675676,0.04391891891891892
S_bb_break_dn+h1_build_short_72h,-1,0.25,757,315,2,0.8543046357615894,0.8275339164191585,2.6770719342430915,0.02677890688972648,-0.009635051063919646,0.05992270169766899,0.07375,515,0.858252427184466,0.03204564557682581,242,0.8458333333333333,0.015570764642386999,5.404887714663144,0.034346103038309116
S_bb_break_dn+h1_build_short_72h,-1,0.5,647,303,2,0.7162790697674418,0.6918910966942167,2.4387973073225155,0.029764670630238268,-0.034895565422004934,0.07951869778126493,0.17125,439,0.7175398633257403,0.0319137985229689,208,0.7135922330097088,0.025228770895100047,10.852782071097373,0.03863987635239567
S_bb_break_dn+h1_build_short_72h,-1,0.75,559,293,2,0.6355475763016158,0.5944085903503822,4.113898595123366,0.06446646722502682,-0.020775389731502055,0.14977758800986896,0.0775,379,0.6358839050131926,0.06609765083752871,180,0.6348314606741573,0.06103191950759229,15.03443649373882,0.03398926654740608
S_bb_break_dn+h1_build_short_72h,-1,1.0,499,287,2,0.5633802816901409,0.5219635871639797,4.141669452616115,0.0749249216794553,-0.023641057129761167,0.1723519565895447,0.07375,337,0.5578635014836796,0.06436833883865611,162,0.575,0.09688522055198202,19.881763527054108,0.036072144288577156
S_bb_break_dn+h1_build_short_72h,-1,2.0,363,257,2,0.407202216066482,0.3523921656453694,5.481005042111259,0.15426748268996449,-0.014623649583541454,0.33201456531757795,0.04625,245,0.3877551020408163,0.0963925594171453,118,0.4482758620689655,0.2744315182987841,37.00895316804408,0.03305785123966942
S_bb_break_dn+h1_unwind_dn_72h,-1,0.25,532,252,2,0.8458646616541353,0.8249722396707341,2.0892421983401244,0.018259666129073707,-0.016814467341503894,0.062031713624280234,0.1875,362,0.8370165745856354,0.00928655547785467,170,0.8647058823529412,0.03736711351578718,6.484492481203008,0.05263157894736842
S_bb_break_dn+h1_unwind_dn_72h,-1,0.5,463,246,2,0.7084233261339092,0.6894821876113829,1.8941138522526324,0.019926170980944034,-0.047072267369409844,0.0881108207764321,0.29,318,0.6981132075471698,0.007150849133965683,145,0.7310344827586207,0.04794377337638616,12.27159827213823,0.05399568034557235
S_bb_break_dn+h1_unwind_dn_72h,-1,0.75,389,236,2,0.5886889460154242,0.5934248589306123,-0.4735912915188045,-0.017417296209114305,-0.1167340294208581,0.07493278040540666,0.6425,267,0.602996254681648,0.010483649526927888,122,0.5573770491803278,-0.07847920204127226,19.02699228791774,0.05141388174807198
S_bb_break_dn+h1_unwind_dn_72h,-1,1.0,352,233,2,0.5170454545454546,0.5211855582830496,-0.4140103737594991,-0.018151101567720276,-0.13172178595869755,0.09289186058053395,0.65,235,0.5276595744680851,0.006191383645374555,117,0.49572649572649574,-0.06704412742308166,24.655539772727273,0.05113636363636364
S_bb_break_dn+h1_unwind_dn_72h,-1,2.0,293,217,2,0.3378839590443686,0.3527097529103347,-1.4825793865966108,-0.05559854459731388,-0.23013816449660754,0.1250097215947405,0.74375,195,0.3487179487179487,-0.021384271737238374,98,0.3163265306122449,-0.1236779650841988,47.282423208191126,0.04436860068259386
S_bb_break_dn+h2_oi_top_pct30d,-1,0.25,292,146,2,0.8831615120274914,0.8278605689864152,5.530094304107614,0.061334080136941256,0.0033074037084188644,0.10949351487087,0.02,208,0.8846153846153846,0.06384904484283961,84,0.8795180722891566,0.055106548484240556,5.288527397260274,0.07191780821917808
S_bb_break_dn+h2_oi_top_pct30d,-1,0.5,253,142,2,0.75,0.6919087152296672,5.809128477033276,0.07866282319054271,-0.01047586872259412,0.15178913464102373,0.04625,181,0.7458563535911602,0.07305211881689015,72,0.7605633802816901,0.09276751057430814,10.079051383399209,0.07905138339920949
S_bb_break_dn+h2_oi_top_pct30d,-1,0.75,222,140,2,0.6742081447963801,0.5948843040067561,7.932384078962407,0.12910721163287162,0.004414330185687086,0.2375406087969603,0.01875,162,0.6728395061728395,0.1286589238784727,60,0.6779661016949152,0.1303175885697487,15.932432432432432,0.07207207207207207
S_bb_break_dn+h2_oi_top_pct30d,-1,1.0,203,135,2,0.6237623762376238,0.5227736983685191,10.098867786910471,0.19140697199996337,0.04792161980783435,0.31500582113449704,0.00875,146,0.6164383561643836,0.17838822172041402,57,0.6428571428571429,0.22475324464582672,22.25862068965517,0.07389162561576355
S_bb_break_dn+h2_oi_top_pct30d,-1,2.0,151,122,2,0.47333333333333333,0.3536397852544808,11.969354807885251,0.3468356910161104,0.10428437886696772,0.5664148176925139,0.00125,108,0.46296296296296297,0.3191101498511157,43,0.5,0.41647193394214355,40.620860927152314,0.0728476821192053
S_bb_break_dn+h2_oi_top_pct90d,-1,0.25,316,165,2,0.8698412698412699,0.8268510735486558,4.2990196292614025,0.04687826822013105,-0.01792318455319475,0.09907406990844803,0.07625,221,0.8868778280542986,0.07124269514993307,95,0.8297872340425532,-0.00980108284814522,5.4825949367088604,0.06962025316455696
S_bb_break_dn+h2_oi_top_pct90d,-1,0.5,275,157,2,0.7445255474452555,0.6909368546420529,5.358869280320255,0.07293861140249204,-0.013450420785340216,0.14891890132625502,0.05,192,0.765625,0.1082733689621971,83,0.6951219512195121,-0.008799622952488298,9.933636363636364,0.07636363636363637
S_bb_break_dn+h2_oi_top_pct90d,-1,0.75,235,152,2,0.6752136752136753,0.5939965205009434,8.121715471273184,0.1338050326156755,0.005139680810042046,0.23725461973764678,0.02125,166,0.7048192771084337,0.1905935622297749,69,0.6029411764705882,-0.002816647325491164,15.069148936170214,0.05531914893617021
S_bb_break_dn+h2_oi_top_pct90d,-1,1.0,206,148,2,0.6097560975609756,0.5216975009180025,8.80585966429731,0.16688524382162573,0.02604339838418906,0.2893466072595063,0.01,144,0.6388888888888888,0.22986243669322923,62,0.5409836065573771,0.020615634571449996,20.41140776699029,0.06310679611650485
S_bb_break_dn+h2_oi_top_pct90d,-1,2.0,154,130,2,0.46405228758169936,0.35233409716070424,11.171819042099512,0.32424792651425344,0.09590034399735409,0.5292288940860403,0.00375,106,0.46226415094339623,0.32351601404487923,48,0.46808510638297873,0.3258642332174549,36.54383116883117,0.07142857142857142
S_bb_break_dn+h4_tt_count_top_pct30d,-1,0.25,594,231,2,0.8631756756756757,0.8287808660126895,3.4394809662986137,0.03651635473723728,-0.0019092227375697097,0.07400073602704305,0.03375,359,0.8635097493036211,0.03557741653833982,235,0.8626609442060086,0.03795073266661681,4.875,0.050505050505050504
S_bb_break_dn+h4_tt_count_top_pct30d,-1,0.5,507,221,2,0.7306930693069307,0.6925424332107865,3.815063609614422,0.05010199885567035,-0.026528844583521293,0.11904907888702941,0.10375,308,0.7207792207792207,0.03385011365959117,199,0.7461928934010152,0.07525567041543109,10.069033530571993,0.05719921104536489
S_bb_break_dn+h4_tt_count_top_pct30d,-1,0.75,419,216,2,0.6235011990407674,0.5956217491165494,2.787944992421798,0.04134167694597851,-0.07789412411697179,0.13507179817066625,0.26125,253,0.6205533596837944,0.03491468320906106,166,0.6280487804878049,0.05113703487031655,15.374105011933175,0.0477326968973747
S_bb_break_dn+h4_tt_count_top_pct30d,-1,1.0,368,213,2,0.5409836065573771,0.5233812074223309,1.7602399135046243,0.027493275059556222,-0.1050097294305734,0.1427913669517073,0.365,222,0.5225225225225225,-0.010990267172220847,146,0.5694444444444444,0.08600934612431314,20.64538043478261,0.04619565217391304
S_bb_break_dn+h4_tt_count_top_pct30d,-1,2.0,268,190,2,0.38345864661654133,0.35435245291571005,2.910619370083128,0.07732755487846901,-0.14741513415933527,0.2772067270212365,0.24625,164,0.34146341463414637,-0.049506421030254724,104,0.45098039215686275,0.277334978426841,41.207089552238806,0.048507462686567165
S_bb_break_dn+h4_tt_count_top_pct90d,-1,0.25,476,186,2,0.8610526315789474,0.8282062415295492,3.2846390049398155,0.034420913155382024,-0.007210856180242258,0.07262945842349831,0.055,275,0.8581818181818182,0.02874924678549562,201,0.865,0.042180655701246496,4.79936974789916,0.058823529411764705
S_bb_break_dn+h4_tt_count_top_pct90d,-1,0.5,400,177,2,0.7268170426065163,0.6922611308713024,3.4555911735213884,0.04470309298619195,-0.029786224568600913,0.1232717641108071,0.0975,236,0.6991525423728814,0.0011612733224260386,164,0.7668711656441718,0.10736083347795265,10.0775,0.0625
S_bb_break_dn+h4_tt_count_top_pct90d,-1,0.75,335,175,2,0.6167664670658682,0.5949633225030532,2.180314456281507,0.03105524834632737,-0.0760218897677693,0.14161736877579703,0.245,197,0.5989847715736041,-0.0020158063193157025,138,0.6423357664233577,0.07826537710815118,15.007462686567164,0.050746268656716415
S_bb_break_dn+h4_tt_count_top_pct90d,-1,1.0,295,173,2,0.5374149659863946,0.5227259790676809,1.4688986918713676,0.02189572376650789,-0.11354153543014821,0.15776033994168978,0.36125,174,0.5057471264367817,-0.04370531690299612,121,0.5833333333333334,0.11623110456397646,20.550847457627118,0.05423728813559322
S_bb_break_dn+h4_tt_count_top_pct90d,-1,2.0,221,160,2,0.38181818181818183,0.3530694330065946,2.874874881158723,0.07784106117747269,-0.12881254350160415,0.33294305148682335,0.20875,131,0.32061068702290074,-0.10934798332725879,90,0.47191011235955055,0.3503051148454706,38.54977375565611,0.049773755656108594
S_bb_break_dn+h4_tt_sum_top_pct30d,-1,0.25,177,94,2,0.8361581920903954,0.8301915895523189,0.5966602538076571,0.001798365234432359,-0.07211463112766978,0.055192393187489835,0.49125,99,0.8282828282828283,-0.008014935665267607,78,0.8461538461538461,0.01425370868405154,6.6624293785310735,0.11299435028248588
S_bb_break_dn+h4_tt_sum_top_pct30d,-1,0.5,161,90,2,0.7329192546583851,0.6932568707687379,3.966238388964727,0.05332710568366838,-0.04750713401449327,0.16064644268197176,0.10625,91,0.7142857142857143,0.025417108459692347,70,0.7571428571428571,0.08961010207483726,10.26552795031056,0.10559006211180125
S_bb_break_dn+h4_tt_sum_top_pct30d,-1,0.75,134,89,2,0.6119402985074627,0.5967226201811761,1.521767832628662,0.019658464832900683,-0.13035833575129804,0.18921009295227223,0.3,78,0.6282051282051282,0.04950316445199592,56,0.5892857142857143,-0.021910938207981987,18.005597014925375,0.08955223880597014
S_bb_break_dn+h4_tt_sum_top_pct30d,-1,1.0,122,89,2,0.5573770491803278,0.523915579368274,3.346146981205378,0.05905318028049519,-0.1464756895806838,0.2681901932987651,0.23625,72,0.5555555555555556,0.05582073772687687,50,0.56,0.06370789755770562,23.375,0.07377049180327869
S_bb_break_dn+h4_tt_sum_top_pct30d,-1,2.0,91,81,2,0.38461538461538464,0.3552526816897297,2.9362702925654958,0.07848022115789052,-0.22962824383856603,0.4366668354306117,0.29375,53,0.33962264150943394,-0.060121145547914215,38,0.4473684210526316,0.2717926536686182,46.84340659340659,0.07692307692307693
S_bb_break_dn+h4_tt_sum_top_pct90d,-1,0.25,189,94,2,0.8617021276595744,0.8287441337491328,3.295799391044163,0.03507366072290106,-0.030528970976042423,0.0910852709820748,0.15875,101,0.8415841584158416,0.011659068054743803,88,0.8850574712643678,0.06194722730794517,4.841269841269841,0.1111111111111111
S_bb_break_dn+h4_tt_sum_top_pct90d,-1,0.5,166,91,2,0.7212121212121212,0.6925032904106913,2.870883080142994,0.036401156136057156,-0.08355449720314345,0.13758728199163212,0.19875,90,0.6777777777777778,-0.027101619022043867,76,0.7733333333333333,0.11160181092854521,9.802710843373495,0.10240963855421686
S_bb_break_dn+h4_tt_sum_top_pct90d,-1,0.75,135,88,2,0.6119402985074627,0.5966765533408828,1.5263745166579912,0.01945103895938366,-0.1491632918279329,0.1915943958763463,0.3775,75,0.6,0.0024598026252128963,60,0.6271186440677966,0.04069008437709706,17.30925925925926,0.08888888888888889
S_bb_break_dn+h4_tt_sum_top_pct90d,-1,1.0,123,88,2,0.5409836065573771,0.5240818726927597,1.6901733864617352,0.025401088057910092,-0.17085588972944027,0.22297142431304018,0.3725,69,0.4927536231884058,-0.06791985270023668,54,0.6037735849056604,0.14464451235998646,22.66869918699187,0.08130081300813008
S_bb_break_dn+h4_tt_sum_top_pct90d,-1,2.0,91,78,2,0.37777777777777777,0.35599405902990516,2.1783718747872607,0.05710393837419555,-0.27219308749706517,0.41201605339271025,0.37375,54,0.3148148148148148,-0.12812954868941567,37,0.4722222222222222,0.3274447032778443,47.7032967032967,0.07692307692307693
S_bb_break_dn+h4b_global_top_pct30d,-1,0.25,628,265,2,0.8690095846645367,0.828827938404673,4.018164625986376,0.043583916123922775,0.008323714578208182,0.07470931634284213,0.00375,416,0.8677884615384616,0.04225936952344927,212,0.8714285714285714,0.046183026434285845,5.2631369426751595,0.04936305732484077
S_bb_break_dn+h4b_global_top_pct30d,-1,0.5,540,256,2,0.7397769516728625,0.692226787713628,4.75501639592345,0.06384666470568458,-0.004322340381204969,0.1223821610858215,0.035,359,0.7353760445682451,0.05788286010995501,181,0.7486033519553073,0.07567542630715923,10.179166666666667,0.05555555555555555
S_bb_break_dn+h4b_global_top_pct30d,-1,0.75,447,247,2,0.6426966292134831,0.5954770224904629,4.721960672302028,0.07496482506748081,-0.014756914704271032,0.1567537595929446,0.0625,295,0.6440677966101694,0.0782983248202068,152,0.64,0.06849520383686132,15.375838926174497,0.042505592841163314
S_bb_break_dn+h4b_global_top_pct30d,-1,1.0,393,240,2,0.5754475703324808,0.5232246871754087,5.222288315707213,0.0963245839514679,-0.012488348753425256,0.2038449775876481,0.05125,258,0.5658914728682171,0.0780476183778311,135,0.5939849624060151,0.13125389593664039,20.87786259541985,0.043256997455470736
S_bb_break_dn+h4b_global_top_pct30d,-1,2.0,284,212,2,0.4219858156028369,0.35442873188761864,6.755708371521823,0.19122992464990402,-0.02128661949978885,0.38090477724942,0.035,188,0.39893617021276595,0.1238645869684887,96,0.46808510638297873,0.3231537109426756,42.377640845070424,0.045774647887323945
S_bb_break_dn+h4b_global_top_pct90d,-1,0.25,490,210,2,0.8548057259713702,0.8281692499231637,2.6636476048206514,0.0268004769829782,-0.014292001450564239,0.06578662149596962,0.1025,314,0.856687898089172,0.02888506072901782,176,0.8514285714285714,0.023081390072430232,5.182142857142857,0.05510204081632653
S_bb_break_dn+h4b_global_top_pct90d,-1,0.5,418,201,2,0.7314148681055156,0.6919848218777561,3.9430046227759474,0.051938237200513306,-0.02825126023273602,0.11960109304073638,0.09625,271,0.7269372693726938,0.04504533714859713,147,0.7397260273972602,0.06464555634384174,10.305023923444976,0.0645933014354067
S_bb_break_dn+h4b_global_top_pct90d,-1,0.75,346,196,2,0.6231884057971014,0.5951379605054029,2.8050445291698534,0.04217401713127704,-0.07152545851681325,0.15235688654543533,0.21875,221,0.6334841628959276,0.06012606814669782,125,0.6048387096774194,0.010434790936013095,15.318641618497109,0.049132947976878616
S_bb_break_dn+h4b_global_top_pct90d,-1,1.0,303,191,2,0.5662251655629139,0.5230448241640439,4.318034139887006,0.07904792244733014,-0.0452065020872012,0.2182703663603856,0.09875,193,0.5647668393782384,0.07573684310026098,110,0.5688073394495413,0.08485736166536967,21.301980198019802,0.052805280528052806
S_bb_break_dn+h4b_global_top_pct90d,-1,2.0,227,176,2,0.415929203539823,0.353102388770659,6.282681476916396,0.17920135719965818,-0.030109926278484973,0.4084019161339602,0.045,146,0.3904109589041096,0.10267250529236543,81,0.4625,0.31714225076095115,38.95594713656388,0.048458149779735685
S_bb_break_dn+h5_taker_bot_pct30d,-1,0.25,79,64,2,0.8860759493670886,0.830624850742217,5.545109862487152,0.061663031087104386,-0.047850541273010735,0.14710282559371984,0.12875,47,0.8936170212765957,0.07225520149296796,32,0.875,0.046105780803492286,6.332278481012659,0.11392405063291139
S_bb_break_dn+h5_taker_bot_pct30d,-1,0.5,78,64,2,0.717948717948718,0.6953633075657364,2.2585410382981563,0.026462925761867363,-0.15473711901573436,0.21093211457512467,0.38625,46,0.6521739130434783,-0.07031272283676564,32,0.8125,0.16557792062240226,14.038461538461538,0.11538461538461539
S_bb_break_dn+h5_taker_bot_pct30d,-1,0.75,75,64,2,0.6666666666666666,0.5963421721104932,7.03244945561734,0.1153934737587383,-0.09078346103921613,0.33314133977959953,0.15875,46,0.6086956521739131,0.015962737462416787,29,0.7586206896551724,0.2731111934011794,16.563333333333333,0.10666666666666667
S_bb_break_dn+h5_taker_bot_pct30d,-1,1.0,75,64,2,0.5733333333333334,0.5240940743437007,4.923925898963266,0.0905494456899311,-0.1678666235206848,0.341100635295216,0.26875,46,0.4782608695652174,-0.0981698867784613,29,0.7241379310344828,0.38989735236393275,22.926666666666666,0.10666666666666667
S_bb_break_dn+h5_taker_bot_pct30d,-1,2.0,70,62,2,0.34285714285714286,0.3544057492931983,-1.154860643605543,-0.04411372135820875,-0.2942674827950843,0.2628522027344595,0.4975,44,0.2727272727272727,-0.25258666239670446,26,0.46153846153846156,0.30868664039924565,42.917857142857144,0.08571428571428572
S_bb_break_dn+h5_taker_bot_pct90d,-1,0.25,71,58,2,0.9014084507042254,0.8311177017174363,7.02907489867891,0.07920030604032326,-0.037133706501571814,0.16867448693066708,0.08,44,0.9090909090909091,0.09012035289958929,27,0.8888888888888888,0.06140467412151933,5.926056338028169,0.11267605633802817
S_bb_break_dn+h5_taker_bot_pct90d,-1,0.5,70,58,2,0.7428571428571429,0.6962104744723202,4.664666838482267,0.061096023604588434,-0.09948786257505632,0.25881869905172944,0.1975,43,0.6976744186046512,-0.004751465654998918,27,0.8148148148148148,0.1659642472402275,13.857142857142858,0.11428571428571428
S_bb_break_dn+h5_taker_bot_pct90d,-1,0.75,68,58,2,0.6911764705882353,0.5971522790290397,9.402419155919562,0.1554549328796134,-0.07134294246636202,0.4145563979345625,0.08875,43,0.6511627906976745,0.0875432128045916,25,0.76,0.2722630914086509,16.68014705882353,0.10294117647058823
S_bb_break_dn+h5_taker_bot_pct90d,-1,1.0,68,58,2,0.5882352941176471,0.5249392489188784,6.329604519876863,0.117390606089253,-0.11463452764154933,0.3676002695470888,0.14875,43,0.5116279069767442,-0.03397243444341674,25,0.72,0.377735035805445,23.13235294117647,0.10294117647058823
S_bb_break_dn+h5_taker_bot_pct90d,-1,2.0,64,56,2,0.375,0.3551898051199036,1.9810194880096388,0.048418663218282615,-0.2207335782793009,0.3870147780093867,0.32,41,0.2926829268292683,-0.19686615012690784,23,0.5217391304347826,0.48566550439883943,43.7890625,0.09375
S_bb_break_dn+h5_taker_avg6h_bot,-1,0.25,219,143,2,0.8812785388127854,0.8253958187366729,5.58827200761125,0.06291456154520039,0.007276450792515922,0.1154687372395549,0.0175,145,0.8896551724137931,0.07358930490117768,74,0.8648648648648649,0.04199783469902872,5.351598173515982,0.0639269406392694
S_bb_break_dn+h5_taker_avg6h_bot,-1,0.5,210,142,2,0.7,0.690329551811967,0.9670448188032976,0.0068779042142501235,-0.1018928894686885,0.10097090038502127,0.46875,139,0.6762589928057554,-0.028596751096325403,71,0.7464788732394366,0.0763282857377712,11.660714285714286,0.06190476190476191
S_bb_break_dn+h5_taker_avg6h_bot,-1,0.75,197,141,2,0.6091370558375635,0.5946114202649376,1.4525635572625872,0.016316107519290798,-0.12740284372642294,0.1532006354563388,0.38625,130,0.5923076923076923,-0.013589319096285303,67,0.6417910447761194,0.07434156214652801,18.997461928934012,0.06598984771573604
S_bb_break_dn+h5_taker_avg6h_bot,-1,1.0,191,139,2,0.5392670157068062,0.5216746005724225,1.7592415134383699,0.02536935168655312,-0.1479064994981115,0.1654772515191548,0.42875,128,0.515625,-0.02199670084367577,63,0.5873015873015873,0.1216051409543198,23.623036649214658,0.06282722513089005
S_bb_break_dn+h5_taker_avg6h_bot,-1,2.0,175,132,2,0.32,0.35259010359512133,-3.259010359512132,-0.11103005907963649,-0.3160344946958454,0.08264190726069394,0.87375,118,0.288135593220339,-0.2074530756386005,57,0.38596491228070173,0.08858250151611365,43.542857142857144,0.05142857142857143
S_bb_break_dn+h5_taker_avg24h_bot,-1,0.25,201,114,2,0.8407960199004975,0.8246104531316462,1.61855667688513,0.013203732107139194,-0.061871466714083764,0.07343807074190976,0.37125,126,0.8492063492063492,0.025053606965512707,75,0.8266666666666667,-0.006704057654928306,5.972636815920398,0.1044776119402985
S_bb_break_dn+h5_taker_avg24h_bot,-1,0.5,181,110,2,0.7348066298342542,0.6895555654458857,4.525106438836845,0.06056815827903311,-0.04251216118972924,0.1494781900948846,0.115,116,0.7672413793103449,0.11141227156027257,65,0.676923076923077,-0.030169028499794238,12.132596685082873,0.08287292817679558
S_bb_break_dn+h5_taker_avg24h_bot,-1,0.75,164,110,2,0.5975609756097561,0.5934340635547165,0.41269120550395666,-0.000825448220463314,-0.13535874350372923,0.13286043208526055,0.49625,104,0.5961538461538461,-0.0008173611070335352,60,0.6,-0.0008394658837416043,18.888719512195124,0.09146341463414634
