rule,rr,n,wr,be,expR,ci_lo,ci_hi,R_per_month,tpm,n_tr,e_tr,wr_tr,n_te,e_te,wr_te,hold_h,nights,costR,stop_frac,slip_headroom_bps,lose_streak,years,atr_mult
L_volspike18_up,0.5,369,0.7100271002710027,0.7007788455842756,0.007224154301697837,-0.06998142851207875,0.07706479656423981,0.045201542184877194,6.257001206944573,270,0.04796525682894104,0.7333333333333333,99,-0.10388794349987454,0.6464646464646465,10.199412827461607,0.39295392953929537,0.05781649610480622,0.021428846423012415,0.8,5,2021:+0.055(22)  2022:+0.227(33)  2023:-0.044(115)  2024:+0.093(100)  2025:-0.125(66)  2026:-0.062(33),1.5
L_volspike18_up,0.75,350,0.6342857142857142,0.6032806001257296,0.04731710428691447,-0.05174865615612719,0.14122696900035142,0.2808448072828895,5.935376044568245,258,0.11753307648459176,0.6705426356589147,92,-0.149592904702224,0.532608695652174,15.251428571428571,0.6028571428571429,0.06268289571308554,0.021553748389852165,4.6000000000000005,5,2021:+0.209(21)  2022:+0.308(31)  2023:+0.000(110)  2024:+0.170(96)  2025:-0.142(63)  2026:-0.166(29),1.5
L_volspike18_up,1.0,331,0.5770392749244713,0.5308450208996001,0.0862660817456092,-0.028628032936825483,0.19914274561198964,0.48422617486313635,5.61316991643454,241,0.13310347335539757,0.5975103734439834,90,-0.03915404467615745,0.5222222222222223,21.850704934541795,0.8700906344410876,0.06781246810333341,0.021641180298857473,8.4,7,2021:+0.254(20)  2022:+0.322(29)  2023:+0.018(103)  2024:+0.177(89)  2025:-0.056(62)  2026:-0.001(28),1.5
L_volspike18_up,1.5,270,0.5148148148148148,0.4294413928655506,0.20774750316270363,0.05789356388070278,0.3606000585738697,0.951217369912885,4.578718662952646,200,0.27790320615013747,0.54,70,0.007302637484321283,0.44285714285714284,34.64938271604938,1.4111111111111112,0.07928953387433339,0.021813581482202492,20.0,7,2021:+0.602(15)  2022:+0.180(26)  2023:+0.172(86)  2024:+0.371(73)  2025:-0.005(50)  2026:+0.038(20),1.5
L_volspike18_up,2.0,240,0.4583333333333333,0.3610405475545895,0.28721109648009363,0.09875856953362738,0.485156443671554,1.1689411623648869,4.069972144846797,174,0.3843579804048948,0.4885057471264368,66,0.031096584314708825,0.3787878787878788,43.795833333333334,1.8125,0.08778890351990638,0.02173020096951622,27.800000000000004,7,2021:+0.661(12)  2022:+0.347(21)  2023:+0.240(77)  2024:+0.519(64)  2025:+0.128(46)  2026:-0.193(20),1.5
L_uptrend_at_200,0.25,372,0.7956989247311828,0.835856037794761,-0.05676993662879518,-0.11751051618081008,0.001151538260575815,-0.3568385212349461,6.285695253955038,250,-0.03603440457746714,0.808,122,-0.09926078099627073,0.7704918032786885,7.537186379928315,0.22311827956989247,0.05139359254277368,0.02256934568342622,0.0,5,2021:-0.061(18)  2022:-0.014(71)  2023:-0.003(73)  2024:-0.076(88)  2025:-0.095(84)  2026:-0.108(38),1.5
L_uptrend_at_200,0.33,311,0.7363344051446945,0.7870849483757492,-0.074877496242173,-0.15387015749751776,-0.0016876864759522525,-0.393479476283793,5.254976408548432,215,-0.04616753243448228,0.7534883720930232,96,-0.13917585268648036,0.6979166666666666,10.232047159699894,0.3247588424437299,0.054202255084616735,0.02268927331887016,0.0,5,2021:-0.059(15)  2022:+0.010(61)  2023:-0.030(64)  2024:-0.104(75)  2025:-0.127(65)  2026:-0.165(31),1.5
L_uptrend_at_200,0.5,231,0.6363636363636364,0.7015307094733165,-0.10516652636673575,-0.20041893102077166,-0.011164857316521136,-0.4104874568200909,3.9032139883430474,156,-0.09107060988525716,0.6410256410256411,75,-0.1344860326482113,0.6266666666666667,15.938672438672441,0.5497835497835498,0.05971198091219033,0.022466160554156588,0.0,5,2021:-0.085(11)  2022:-0.029(43)  2023:-0.064(46)  2024:-0.162(56)  2025:-0.105(51)  2026:-0.198(24),1.5
L_uptrend_at_200,0.75,189,0.544973544973545,0.6047495107248639,-0.1128359347462964,-0.23519983363465694,0.007236779942913864,-0.3603459263641424,3.193538717735221,130,-0.07527338570423232,0.5615384615384615,59,-0.19560087331355638,0.5084745762711864,22.43430335097002,0.8306878306878307,0.06653963845000012,0.022557140055348535,0.0,5,2021:-0.167(10)  2022:-0.068(34)  2023:+0.057(40)  2024:-0.175(46)  2025:-0.189(41)  2026:-0.211(18),1.5
L_uptrend_at_200,1.0,163,0.4662576687116564,0.5317204941597176,-0.13958589075125827,-0.2861321554799956,0.0023775108415826566,-0.38444968407345725,2.7542159311684706,109,-0.09127777383615926,0.48623853211009177,54,-0.23709671933914334,0.42592592592592593,28.621676891615547,1.0674846625766872,0.07210122817457115,0.022599621621107634,0.0,9,2021:-0.154(9)  2022:-0.123(28)  2023:+0.030(34)  2024:-0.162(38)  2025:-0.246(38)  2026:-0.217(16),1.5
L_uptrend_at_200,1.5,140,0.37857142857142856,0.4293774109714274,-0.13640196702517518,-0.3030451105845686,0.03915104678372686,-0.3226703428667702,2.3655842353594227,92,-0.06643047318305896,0.40217391304347827,48,-0.2705139968892312,0.3333333333333333,39.840476190476195,1.5714285714285714,0.0828305384537466,0.0229525234521697,0.0,9,2021:-0.639(6)  2022:-0.082(23)  2023:+0.110(29)  2024:-0.105(34)  2025:-0.245(35)  2026:-0.338(13),1.5
L_uptrend_at_200,2.0,127,0.31496062992125984,0.3614572376233018,-0.14850567115942698,-0.3371527951468202,0.06153974843355917,-0.3186817119188485,2.1459228420760477,82,-0.09432714599698447,0.32926829268292684,45,-0.2472309836776557,0.28888888888888886,51.0249343832021,2.047244094488189,0.09338756092320655,0.022799371754016327,0.0,9,2021:-0.558(6)  2022:-0.210(21)  2023:+0.132(24)  2024:-0.101(31)  2025:-0.205(33)  2026:-0.364(12),1.5
S_bb_break_dn,0.25,559,0.8405017921146953,0.8211497829130392,0.018014586403752503,-0.01916183842019042,0.054490442836215174,0.16594901109598292,9.211924569159974,402,0.01521018846432999,0.835820895522388,157,0.025195274121254725,0.8525641025641025,15.296362552176504,0.5474060822898033,0.031184010898339495,0.044395842585080635,3.4000000000000004,3,2021:-0.037(52)  2022:+0.019(133)  2023:+0.014(102)  2024:+0.036(115)  2025:-0.010(101)  2026:+0.088(56),2.5
S_bb_break_dn,0.33,500,0.7915831663326653,0.773707644620408,0.017350613568202063,-0.030486883728971414,0.06591179566817372,0.1429629189793569,8.239646305152034,358,0.01906422959673984,0.7905027932960894,142,0.013030370341325103,0.7943262411347518,20.687166666666666,0.772,0.03385341821553681,0.04429721976767719,3.4000000000000004,3,2021:-0.055(48)  2022:+0.053(117)  2023:+0.053(91)  2024:-0.016(102)  2025:-0.046(91)  2026:+0.118(51),2.5
S_bb_break_dn,0.5,397,0.7070707070707071,0.6899703923274276,0.0188024854899534,-0.04405216459224153,0.08299692305939076,0.12301110909540561,6.542279166290715,283,0.027310752359904777,0.7102473498233216,114,-0.002318913845101315,0.6991150442477876,33.39252728799328,1.2871536523929472,0.039766824061354976,0.044158227420134775,3.6,4,2021:-0.068(39)  2022:+0.094(92)  2023:+0.049(71)  2024:-0.021(81)  2025:-0.059(76)  2026:+0.111(38),2.5
S_bb_break_dn,0.75,314,0.6134185303514377,0.5958619454824268,0.023444638498230714,-0.06209015693411334,0.11106697419736317,0.12131423219791512,5.174497879635478,221,0.03911750589909627,0.6199095022624435,93,-0.013799487260815414,0.5978260869565217,49.69373673036094,1.9490445859872612,0.04742165415103496,0.04383985583142749,4.4,4,2021:-0.011(29)  2022:+0.172(62)  2023:-0.040(62)  2024:+0.011(68)  2025:-0.092(62)  2026:+0.143(31),2.5
S_bb_break_dn,1.0,252,0.532,0.5255042452338607,0.006412715791969654,-0.1073397964845902,0.12633552099664372,0.0266306090305716,4.152781737796626,173,0.003951849828299935,0.5290697674418605,79,0.011801700750385625,0.5384615384615384,68.80357142857143,2.742063492063492,0.05447989671922723,0.0445226221205051,1.4000000000000001,5,2021:-0.047(24)  2022:+0.300(47)  2023:-0.194(48)  2024:-0.055(54)  2025:-0.055(52)  2026:+0.140(27),2.5
S_bb_break_dn,1.5,200,0.4271356783919598,0.4270940392994674,-0.009580687064719684,-0.16744306335878462,0.1553290140045541,-0.03157658910945417,3.2958585220608136,141,-0.007589916038387089,0.425531914893617,59,-0.014338292398836576,0.43103448275862066,102.14625,4.17,0.07334076652406683,0.04406873359866546,0.0,6,2021:-0.141(19)  2022:+0.310(40)  2023:-0.168(38)  2024:-0.100(44)  2025:-0.141(40)  2026:+0.252(19),2.5
S_bb_break_dn,2.0,159,0.35668789808917195,0.36157782107435693,-0.01697744597920815,-0.2455161961447375,0.2069464758721868,-0.044484431710653215,2.6202075250383468,110,-0.032587187582942614,0.3486238532110092,49,0.01806483109039983,0.375,139.5670859538784,5.666666666666667,0.08870375275474672,0.04405972789646162,0.0,10,2021:+0.050(16)  2022:+0.444(27)  2023:-0.334(31)  2024:-0.168(36)  2025:-0.229(35)  2026:+0.635(14),2.5
S_dntrend_rsi60,0.25,139,0.8273381294964028,0.82395829481151,-0.0007571658438094117,-0.07764933199769557,0.07332751042792228,-0.0017433465436382898,2.3024632686377653,101,0.007316700414417054,0.8316831683168316,38,-0.022216652477516557,0.8157894736842105,17.528177458033575,0.6546762589928058,0.034929827714313015,0.04098248691411098,0.0,3,2021:-0.011(21)  2022:+0.048(43)  2023:-0.116(20)  2024:+0.072(17)  2025:-0.057(24)  2026:+0.038(14),2.5
S_dntrend_rsi60,0.33,116,0.7672413793103449,0.7765307665487478,-0.017153917396604913,-0.11112246754451979,0.06919880098709741,-0.03295194586133347,1.9209574757457613,80,-0.021192711630296807,0.7625,36,-0.008178819099511828,0.7777777777777778,24.053160919540232,0.896551724137931,0.03758495187936355,0.041123625087426195,0.0,3,2021:-0.008(17)  2022:-0.023(33)  2023:-0.141(16)  2024:+0.105(14)  2025:-0.021(22)  2026:+0.011(14),2.5
S_dntrend_rsi60,0.5,100,0.69,0.6919126085531464,-0.007961437298285249,-0.11402548377432105,0.09787891791899166,-0.01318412284122602,1.6559978239187596,67,-0.009503293549839309,0.6865671641791045,33,-0.004831001878463357,0.696969696969697,33.27666666666667,1.3,0.042961437298285235,0.04093067067886772,0.0,3,2021:+0.042(14)  2022:+0.036(28)  2023:-0.252(13)  2024:+0.088(12)  2025:+0.018(21)  2026:-0.045(12),2.5
S_dntrend_rsi60,0.75,89,0.6179775280898876,0.5963983833775648,0.03231958405227302,-0.15524539399243242,0.19904097451365177,0.047633833165865974,1.4738380632876962,61,0.07291213589901879,0.639344262295082,28,-0.05611418961385168,0.5714285714285714,46.673220973782776,1.8314606741573034,0.04914109010503036,0.04155258336489802,5.8,6,2021:+0.178(13)  2022:+0.171(26)  2023:-0.437(11)  2024:+0.226(11)  2025:-0.032(17)  2026:-0.093(11),2.5
S_dntrend_rsi60,1.0,78,0.5,0.5271693404500499,-0.05883605516014752,-0.2789135758830406,0.17936504273473658,-0.07599725586427135,1.2916783026566325,52,-0.056661518357437414,0.5,26,-0.06318512876556776,0.5,67.86752136752136,2.6794871794871793,0.058836055160147525,0.04121821790008659,0.0,6,2021:+0.156(10)  2022:+0.119(24)  2023:-0.478(10)  2024:-0.322(8)  2025:-0.069(16)  2026:-0.054(10),2.5
S_dntrend_rsi60,1.5,69,0.4492753623188406,0.4283623099565858,0.04782829264415564,-0.24662594869932075,0.3516174715807148,0.05465044849292524,1.1426384985039442,47,0.10086114703899346,0.46808510638297873,22,-0.06546916901754339,0.4090909090909091,105.39371980676326,4.231884057971015,0.07536011315294582,0.042534504891907673,8.8,7,2021:+0.451(10)  2022:+0.189(20)  2023:-0.335(10)  2024:-0.028(7)  2025:-0.209(14)  2026:+0.185(8),2.5
S_dntrend_rsi60,2.0,58,0.3793103448275862,0.3646239911879001,0.04258226240102237,-0.28093156267556824,0.36133614681762793,0.04089935764670578,0.9604787378728806,38,0.09087896987719297,0.39473684210526316,20,-0.04918148180370174,0.35,150.08477011494256,6.068965517241379,0.09534877208173625,0.04191328475640067,7.6000000000000005,7,2021:+0.434(8)  2022:+0.042(13)  2023:-0.187(10)  2024:+0.186(7)  2025:-0.186(13)  2026:+0.204(7),2.5
S_dntrend_at_200,0.25,262,0.8206106870229007,0.8250787297688402,-0.010541110104238919,-0.06492583515213543,0.04237178150802146,-0.046730575092904146,4.433173985547526,171,-0.01766986922504721,0.8128654970760234,91,0.002854690001895331,0.8351648351648352,18.353053435114504,0.6641221374045801,0.03630446888286487,0.03930218412363431,0.0,4,2021:+0.132(26)  2022:+0.004(46)  2023:-0.039(47)  2024:-0.092(52)  2025:+0.005(67)  2026:-0.003(24),2.5
S_dntrend_at_200,0.33,225,0.7955555555555556,0.7769882948386702,0.019528164483813972,-0.042910665605706846,0.0828534392156904,0.07434596917712168,3.8071150639244027,151,0.02118770628060327,0.7947019867549668,74,0.016141802168743898,0.7972972972972973,23.22111111111111,0.8577777777777778,0.03856072440507493,0.03979372619661787,3.4000000000000004,4,2021:+0.178(21)  2022:+0.058(44)  2023:-0.013(41)  2024:-0.057(45)  2025:+0.027(56)  2026:-0.018(18),2.5
S_dntrend_at_200,0.5,181,0.7292817679558011,0.6919689229906977,0.05079492682880703,-0.05111426758231687,0.14234272072736737,0.15556518101893738,3.0626125625347416,120,0.04784305170881328,0.725,61,0.05660189427797502,0.7377049180327869,32.63351749539594,1.2430939226519337,0.04312772510489463,0.0400898887393129,9.0,4,2021:+0.296(17)  2022:+0.124(35)  2023:-0.060(30)  2024:-0.048(38)  2025:+0.071(47)  2026:+0.008(14),2.5
S_dntrend_at_200,0.75,147,0.6666666666666666,0.5973660632157204,0.11610470061032474,-0.02229221343100757,0.25115469906650434,0.28878898372818673,2.4873151750972764,99,0.10228473833247342,0.6565656565656566,48,0.14460837280839317,0.6875,48.13208616780045,1.8503401360544218,0.05056196605634192,0.04021029994518292,20.400000000000002,4,2021:+0.447(13)  2022:+0.229(29)  2023:+0.010(26)  2024:-0.083(31)  2025:+0.161(36)  2026:+0.094(12),2.5
S_dntrend_at_200,1.0,118,0.5847457627118644,0.5291990724494295,0.10480466928671864,-0.086556417502125,0.29920689707221365,0.2092551349107006,1.9966203446359088,76,0.04249750345433354,0.5526315789473685,42,0.21755096936436788,0.6428571428571429,77.55014124293787,3.0508474576271185,0.06468685613701017,0.04153254753236081,19.000000000000004,4,2021:+0.756(10)  2022:+0.200(24)  2023:-0.194(20)  2024:-0.239(22)  2025:+0.226(31)  2026:+0.195(11),2.5
S_dntrend_at_200,1.5,98,0.5204081632653061,0.43196782396926386,0.2172303311032914,-0.053229780197159994,0.47894192835716093,0.36021353269641504,1.6582101167315175,65,0.15059615739890164,0.49230769230769234,33,0.3484794611270895,0.5757575757575758,120.5484693877551,4.908163265306122,0.08379007705997389,0.04196821949317424,inf,7,2021:+1.121(8)  2022:+0.418(22)  2023:-0.183(19)  2024:-0.306(16)  2025:+0.358(26)  2026:+0.314(7),2.5
S_dntrend_at_200,2.0,86,0.46511627906976744,0.3658187684343743,0.2915447164513677,-0.021804958039611272,0.6140886144191048,0.42424536993610257,1.4551639799888827,59,0.2274400619334564,0.4406779661016949,27,0.43162525780532235,0.5185185185185185,160.2286821705426,6.5,0.10380412075793455,0.04258318625041311,inf,7,2021:+1.488(7)  2022:+0.419(18)  2023:-0.116(18)  2024:-0.153(16)  2025:+0.379(20)  2026:+0.581(7),2.5
S_volspike25_dn,0.25,176,0.8352272727272727,0.8240780699034467,0.007799282660187032,-0.07098256824618127,0.08220668843535783,0.022928949457650855,2.9398792756539236,113,0.040403769270933816,0.8584070796460177,63,-0.05068178062575563,0.7936507936507936,19.848958333333332,0.8011363636363636,0.03623480824890388,0.04321170881332179,1.4000000000000001,2,2021:-0.194(12)  2022:+0.057(37)  2023:+0.200(30)  2024:-0.036(34)  2025:-0.098(45)  2026:+0.067(18),2.5
S_volspike25_dn,0.33,173,0.791907514450867,0.7765171665143661,0.013710770213173571,-0.08257095705640737,0.10530044555719904,0.039620940864275256,2.8897676970916404,110,0.052330314037561394,0.8181818181818182,63,-0.053720179321471856,0.746031746031746,25.185452793834294,1.0289017341040463,0.03952622400647962,0.04316583685439726,2.6000000000000005,2,2021:-0.181(11)  2022:+0.081(36)  2023:+0.188(30)  2024:-0.025(33)  2025:-0.130(45)  2026:+0.138(18),2.5
S_volspike25_dn,0.5,170,0.711764705882353,0.692481190028826,0.021842835607959386,-0.07493993166559097,0.11749471974109002,0.062026141780172794,2.8396561185293576,107,0.05131622860262881,0.7289719626168224,63,-0.028215149319495033,0.6825396825396826,36.81029411764706,1.5529411764705883,0.045804223215570025,0.0432952816189451,4.0,3,2021:-0.081(11)  2022:+0.123(35)  2023:-0.046(28)  2024:+0.101(33)  2025:-0.120(45)  2026:+0.202(18),2.5
S_volspike25_dn,0.75,156,0.6025641025641025,0.5966552986552615,0.0033220680573730296,-0.11491752262368389,0.10997505284393358,0.008656651871207533,2.6058020852387047,99,0.012569110344005199,0.6060606060606061,57,-0.012738584335198627,0.5964912280701754,49.09882478632479,2.0384615384615383,0.051165111429806474,0.04347386352768661,0.6000000000000001,3,2021:+0.073(11)  2022:+0.089(31)  2023:-0.129(26)  2024:+0.033(31)  2025:-0.118(41)  2026:+0.258(16),2.5
S_volspike25_dn,1.0,134,0.556390977443609,0.5262245318220882,0.05195905873073836,-0.08798818235130916,0.19049273021558794,0.1163008535944755,2.2383171757819644,81,0.05087942625835221,0.5555555555555556,53,0.05360906307532848,0.5576923076923077,67.77611940298507,2.783582089552239,0.060349418138749875,0.04369555689924296,9.600000000000001,3,2021:+0.195(8)  2022:+0.164(28)  2023:-0.192(20)  2024:+0.073(25)  2025:-0.089(37)  2026:+0.383(16),2.5
S_volspike25_dn,1.5,106,0.45714285714285713,0.4302824952871463,0.0608185682887861,-0.1678457828140936,0.29038995389969957,0.10768591102066696,1.7706091092006584,65,0.034979857498403454,0.4461538461538462,41,0.10178237807841707,0.475,114.89622641509433,4.820754716981132,0.08115629869717074,0.04372661271273364,11.0,6,2021:-0.010(7)  2022:+0.297(22)  2023:-0.418(18)  2024:+0.184(18)  2025:-0.169(30)  2026:+0.841(11),2.5
S_volspike25_dn,2.0,89,0.367816091954023,0.36586010405095765,0.014360884977740709,-0.2159309940541821,0.2646722116308178,0.02134951626831682,1.4866434973477227,55,-0.023275175254740654,0.35185185185185186,34,0.07524274711851933,0.3939393939393939,160.25561797752806,6.651685393258427,0.10026611261723259,0.043306304349681295,2.6000000000000005,6,2021:+0.198(7)  2022:+0.180(16)  2023:-0.383(16)  2024:+0.037(16)  2025:-0.260(25)  2026:+1.008(9),2.5
S_volspike18_dn,0.25,407,0.8325123152709359,0.8224900865346492,0.0053005945885668156,-0.04128150050240796,0.052379802205232764,0.03575471346932197,6.745415607985481,278,0.015823400783738145,0.8381294964028777,129,-0.01737646062273264,0.8203125,17.06920556920557,0.6977886977886978,0.03340214716049812,0.04442470586212312,1.0,3,2021:-0.085(32)  2022:+0.011(112)  2023:+0.116(59)  2024:-0.013(75)  2025:+0.006(90)  2026:-0.071(39),2.5
S_volspike18_dn,0.33,391,0.7846153846153846,0.7747460171676029,0.005314255106887889,-0.05164357719884217,0.05834384436160032,0.034437646199120105,6.480239564428312,265,0.01423345139690692,0.7886792452830189,126,-0.013444372011009249,0.776,22.21227621483376,0.9181585677749361,0.036199852033443135,0.04468861697899379,1.0,4,2021:-0.035(31)  2022:+0.017(108)  2023:+0.093(58)  2024:-0.035(68)  2025:+0.004(88)  2026:-0.055(38),2.5
S_volspike18_dn,0.5,327,0.7055214723926381,0.6911539911907604,0.013076974319826414,-0.05396427130274897,0.0830157786232301,0.07087112512303106,5.419535390199637,219,0.020688142302991125,0.7077625570776256,108,-0.002356782979368703,0.7009345794392523,35.11544342507645,1.4801223241590213,0.04273958804063055,0.04465061534089659,2.6000000000000005,4,2021:-0.029(24)  2022:+0.061(89)  2023:-0.001(48)  2024:-0.003(58)  2025:-0.013(74)  2026:+0.020(34),2.5
S_volspike18_dn,0.75,267,0.6015037593984962,0.5962119496783755,-8.887064810089624e-05,-0.09069912169938095,0.08734619338539418,-0.0003932637468386963,4.425125226860254,179,-0.0016772470029013285,0.5977653631284916,88,0.003142031255413595,0.6091954022988506,51.36516853932585,2.1273408239700373,0.04972188896970925,0.045276207584251466,0.0,6,2021:+0.185(23)  2022:+0.019(66)  2023:-0.047(41)  2024:-0.079(49)  2025:-0.008(62)  2026:+0.030(26),2.5
S_volspike18_dn,1.0,211,0.5502392344497608,0.5266353268743278,0.03802407133553215,-0.08420638929367272,0.1575183532766297,0.1329705225063753,3.497009074410163,134,0.010459997776297122,0.5338345864661654,77,0.08599271882822687,0.5789473684210527,74.79028436018957,3.075829383886256,0.05839743744561295,0.04576468506367175,7.400000000000001,7,2021:+0.205(16)  2022:+0.079(49)  2023:-0.058(33)  2024:-0.107(36)  2025:+0.088(54)  2026:+0.081(23),2.5
S_volspike18_dn,1.5,156,0.4645161290322581,0.42743173376755017,0.08049054700746056,-0.07804659052359748,0.24612621959344072,0.20810560679210935,2.5854664246823957,100,0.05043767950842168,0.45,56,0.13415638182717274,0.4909090909090909,111.19177350427348,4.615384615384615,0.07497109332503579,0.046773453473608534,16.0,6,2021:+0.286(13)  2022:+0.180(36)  2023:-0.017(23)  2024:-0.170(28)  2025:+0.068(37)  2026:+0.263(19),2.5
S_volspike18_dn,2.0,131,0.3798449612403101,0.3623837782535524,0.06087498045667407,-0.14566788619184667,0.2610485122840751,0.13231150457935237,2.1734956395348837,90,-0.028357757814159286,0.34831460674157305,41,0.25675172300240584,0.45,145.37722646310434,6.015267175572519,0.09161257507073867,0.04483733494751114,11.6,8,2021:+0.320(13)  2022:+0.215(27)  2023:-0.236(24)  2024:-0.263(26)  2025:+0.141(29)  2026:+0.536(12),2.5
L_uptrend_run3,0.25,539,0.8218923933209648,0.8260276739781789,-0.00820680050478902,-0.05132975300259459,0.035501642010696235,-0.07686981292301857,9.366599429115128,402,-0.0004645621780135365,0.8258706467661692,137,-0.030924901288465974,0.8102189781021898,16.802566481137912,0.5955473098330241,0.03557229215599495,0.0368153882954183,0.0,4,2021:-0.030(49)  2022:-0.086(53)  2023:+0.015(145)  2024:+0.024(155)  2025:-0.012(98)  2026:-0.079(39),2.5
L_uptrend_run3,0.33,482,0.7759336099585062,0.7781090090097275,-0.005938600647250089,-0.05891996942015762,0.04828858784238342,-0.04974212585223887,8.376068506184586,360,-0.008267352820025607,0.7722222222222223,122,0.000933127075694082,0.7868852459016393,21.66753112033195,0.7904564315352697,0.03793030189206339,0.03712853331560093,0.0,4,2021:-0.054(41)  2022:-0.108(46)  2023:+0.015(130)  2024:+0.016(143)  2025:+0.016(85)  2026:-0.034(37),2.5
L_uptrend_run3,0.5,394,0.7131979695431472,0.6936079757288827,0.02667296402329266,-0.04135535956026575,0.09210842288419673,0.18262519113134001,6.846827783063748,293,0.02486637327005804,0.7098976109215017,101,0.03191386591138912,0.7227722772277227,31.689720812182742,1.200507614213198,0.04312399029142816,0.03712400174869115,4.6000000000000005,4,2021:-0.016(34)  2022:-0.074(39)  2023:+0.047(110)  2024:+0.051(110)  2025:+0.037(70)  2026:+0.020(31),2.5
L_uptrend_run3,0.75,300,0.6,0.6000555370152237,-0.0033326655141634937,-0.11625993214382602,0.10872707837803244,-0.017374253934542925,5.213320647002854,223,-0.020413078177328077,0.5874439461883408,77,0.04613398414668977,0.6363636363636364,51.16805555555556,1.98,0.0533326655141635,0.037726667073074795,0.0,6,2021:+0.029(28)  2022:-0.385(29)  2023:+0.077(82)  2024:-0.007(84)  2025:+0.054(56)  2026:+0.024(21),2.5
L_uptrend_run3,1.0,251,0.5418326693227091,0.5290381512543088,0.02213155049090586,-0.10345840864866852,0.14986067993465693,0.09653365383410281,4.361811607992388,183,0.026117193291471507,0.5409836065573771,68,0.011405482365854192,0.5441176470588235,65.6812749003984,2.6175298804780875,0.06153378815451247,0.0380321205867281,3.8000000000000003,7,2021:+0.003(23)  2022:-0.360(26)  2023:+0.204(63)  2024:+0.017(71)  2025:+0.024(47)  2026:-0.018(21),2.5
L_uptrend_run3,1.5,191,0.44502617801047123,0.4298289118104114,0.034008679854763586,-0.1262082033486987,0.2025579065987769,0.11299809030733766,3.3226250119058958,140,0.05327667202717716,0.45,51,-0.01888384767735216,0.43137254901960786,97.1500872600349,3.931937172774869,0.07855676517141442,0.038432090377324556,6.000000000000001,6,2021:+0.276(15)  2022:-0.377(22)  2023:+0.239(51)  2024:-0.011(52)  2025:+0.026(33)  2026:-0.102(18),2.5
L_uptrend_run3,2.0,154,0.38961038961038963,0.3640888203056756,0.07501381943064876,-0.19512317233783583,0.36300256769328276,0.20096015744788154,2.6789751404895705,110,0.13972185085061628,0.4090909090909091,44,-0.08675625911927011,0.3409090909090909,131.90367965367963,5.363636363636363,0.0938173494005201,0.038820370329791146,13.000000000000002,14,2021:+0.219(14)  2022:-0.907(18)  2023:+0.553(40)  2024:+0.172(38)  2025:-0.114(30)  2026:-0.027(14),2.5
L_bb_break_up,0.25,585,0.8136752136752137,0.825201303763435,-0.018301130575489953,-0.06237335580587847,0.02370899943233123,-0.17721345982054368,9.683197389885807,419,0.009171369672454736,0.8329355608591885,166,-0.08764436915313349,0.7650602409638554,14.317663817663819,0.5162393162393163,0.03539514766950705,0.03676380139665599,0.0,4,2021:-0.090(59)  2022:-0.061(89)  2023:+0.024(140)  2024:+0.086(131)  2025:-0.075(112)  2026:-0.114(54),2.5
L_bb_break_up,0.33,514,0.7684824902723736,0.7774563677410938,-0.01570568880101849,-0.07262162080028316,0.038574702315677105,-0.1336235562212852,8.507971723762914,368,0.009890291449305562,0.7853260869565217,146,-0.08022158422649278,0.726027397260274,18.741731517509727,0.6867704280155642,0.03778740086327531,0.0365519106217669,0.0,5,2021:-0.148(50)  2022:-0.040(79)  2023:+0.041(128)  2024:+0.081(111)  2025:-0.071(98)  2026:-0.099(48),2.5
L_bb_break_up,0.5,415,0.708433734939759,0.6924454697261077,0.019655576607394587,-0.058116027545544714,0.0974052630055076,0.13501959600357413,6.869276780859162,298,0.06302099997443145,0.7348993288590604,117,-0.09079652735309247,0.6410256410256411,27.56686746987952,1.03855421686747,0.04299502580224396,0.03670398260051497,3.2,5,2021:-0.093(40)  2022:+0.015(67)  2023:+0.062(103)  2024:+0.172(88)  2025:-0.066(79)  2026:-0.142(38),2.5
L_bb_break_up,0.75,324,0.6172839506172839,0.598842403840137,0.02760329795990933,-0.07191468121588165,0.13073298887901216,0.14803653198884362,5.36300163132137,236,0.07162905588324658,0.6398305084745762,88,-0.09046578010722237,0.5568181818181818,45.23019547325102,1.7592592592592593,0.05264361562033758,0.0370955509490233,4.6000000000000005,5,2021:-0.110(34)  2022:-0.079(47)  2023:+0.107(86)  2024:+0.220(69)  2025:-0.074(60)  2026:-0.125(28),2.5
L_bb_break_up,1.0,273,0.5311355311355311,0.5283316419172138,0.0011989053515939917,-0.13240916075871056,0.1394980009962214,0.005419608707373487,4.520464188576609,199,0.06101410243572243,0.5577889447236181,74,-0.15965547599626498,0.4594594594594595,62.544871794871796,2.4652014652014653,0.06107215691946829,0.037636377355613156,0.2,7,2021:-0.146(29)  2022:-0.124(41)  2023:+0.118(73)  2024:+0.229(56)  2025:-0.156(52)  2026:-0.167(22),2.5
L_bb_break_up,1.5,214,0.4392523364485981,0.4284125449701778,0.02336136030187015,-0.15583454344451927,0.21589034602812898,0.08278130851715165,3.543514052583862,156,0.13449240297486162,0.4807692307692308,58,-0.27554282343927927,0.3275862068965517,85.41588785046729,3.467289719626168,0.07476948081962519,0.03707721166938616,3.8000000000000003,7,2021:-0.139(22)  2022:+0.009(30)  2023:+0.201(59)  2024:+0.265(45)  2025:-0.260(42)  2026:-0.315(16),2.5
