feature,thr,dir,n,frac,exp_r,lift,wr,monthly_R,pos_months,worst_month_R
tbi_ma24,-0.007652366274126035,1,1862,0.5491005603066942,0.11225127340933429,-0.03034876154697015,0.3447905477980666,3.166846531639098,0.5,-31.456373488315094
dq_cum24,-0.3638768852045422,1,1859,0.5482158655263933,0.1122423504148552,-0.030357684541449242,0.34480903711672944,3.1614928700184217,0.48484848484848486,-31.456373488315094
vol_of_vol,-0.7545211272843795,1,2852,0.841049837805957,0.11210955247048737,-0.030490482485817066,0.33555399719495094,5.075181645171903,0.4444444444444444,-37.08720063395697
since_lo96,82.0,-1,2553,0.7528752580359775,0.11203345868413608,-0.030566576272168355,0.33607520564042304,4.33365787909999,0.42424242424242425,-27.133046959478804
pos480,0.32900630225757577,1,2051,0.6048363314656443,0.11191360247710014,-0.0306864324792043,0.3442223305704534,3.5864812293833195,0.421875,-38.75049466928266
persist24,0.16279878429679864,-1,670,0.19758183426717782,0.1118480393954722,-0.030751995560832232,0.3238805970149254,1.1354270665903994,0.5303030303030303,-12.28290927651037
pos96,0.7094708702625248,-1,1910,0.5632556767915069,0.11182157433522827,-0.03077846062107617,0.3261780104712042,3.236048590610394,0.45454545454545453,-26.47891030443547
flow_eff,0.2959882589023797,1,2349,0.6927160129755234,0.11180901906244707,-0.030791015893857368,0.3384418901660281,3.9793846329952762,0.4393939393939394,-30.566021804387606
to_hi96,2.3837300085857636,1,1921,0.5664995576526098,0.11178703543160039,-0.03081299952470405,0.3248308172826653,3.253680228244005,0.42424242424242425,-28.58945656175731
avg_trade_usd,2137.7312583322123,1,1225,0.3612503686228251,0.11174411710892165,-0.030855917847382786,0.33714285714285713,2.0740385372489247,0.42424242424242425,-24.96241282083082
pos96,0.6582522911075014,-1,1833,0.5405485107637865,0.11173920331025682,-0.030860831646047623,0.3251500272776868,3.103302419207587,0.4090909090909091,-26.47891030443547
ats_rank480,0.9708333333333333,-1,2666,0.7861987614273076,0.11164420789051761,-0.030955827065786826,0.33645911477869467,4.650679034939374,0.46875,-33.608266517655004
tbi_ma96,-0.008843789479787334,1,2220,0.6546741374225892,0.11144371889966234,-0.031156316056642097,0.3441441441441441,3.748561453897733,0.48484848484848486,-34.14654510279501
rv_vs_range,0.6953272486656539,1,711,0.2096726629312887,0.11136929496017711,-0.031230739996127327,0.33473980309423346,1.1997510411619081,0.4393939393939394,-9.397426988687386
dq,-0.05206340829645829,1,2772,0.8174579769979358,0.11127098234208031,-0.031329052614224126,0.3409090909090909,4.673381258367374,0.5,-36.36427367190319
dq_cum24,-0.4683989330022474,1,2167,0.6390445296372751,0.11122159272108936,-0.031378442235215076,0.34425473004153206,3.651775627675767,0.48484848484848486,-32.49760200574586
dn_wick,0.08513006907761052,-1,836,0.24653494544382187,0.11120931618780308,-0.03139071876850136,0.35645933014354064,1.4086513383788393,0.45454545454545453,-18.458710922285096
dq_z96,0.5235408617363934,1,1059,0.3122972574461811,0.11112133310415344,-0.031478701852151,0.352219074598678,1.7829922993530078,0.42424242424242425,-18.938456119713628
persist96,0.08647624595076657,-1,894,0.26363904452963727,0.11111067961782603,-0.03148935533847841,0.3333333333333333,1.5050446602778254,0.5757575757575758,-18.1829694709611
to_lo96,2.136092455769393,1,2258,0.6658802713063993,0.11099451919971609,-0.03160551575658835,0.33968113374667847,3.797357944741802,0.45454545454545453,-29.51091689663865
pos96,0.6071501611459682,-1,1776,0.5237393099380714,0.11076591216089672,-0.03183412279540772,0.32432432432432434,2.980609999965947,0.3939393939393939,-26.47891030443547
absorb_z,-0.007266660295054745,1,2208,0.651135358301386,0.1107100656596074,-0.03188996929669703,0.3428442028985507,3.7037549238850485,0.5303030303030303,-32.52522566254955
efficiency,0.11002693136669259,1,1259,0.37127690946623415,0.11067297215588794,-0.0319270628004165,0.3534551231135822,2.111170787034286,0.5151515151515151,-16.342966923918244
tbi_ma24,-0.009830359625567444,1,2166,0.6387496313771749,0.1106693493653118,-0.031930685590992644,0.3444136657433056,3.631966829170687,0.48484848484848486,-32.49760200574586
tbi,-0.026111823842494275,1,2771,0.8171630787378354,0.11062672580666046,-0.03197330914964398,0.34067123782028147,4.644646321367516,0.5,-36.36427367190319
to_lo480,7.229043392410703,1,2116,0.6240047183721616,0.1105533388748723,-0.03204669608143214,0.3511342155009452,3.6551697665504648,0.40625,-38.75049466928266
to_lo96,9.235004501180814,-1,2761,0.8142140961368328,0.11045280141039275,-0.03214723354591169,0.33538572980804054,4.62060885900143,0.5151515151515151,-35.65215588219242
dq_cum24,-0.271166124351367,1,1544,0.4553229135948098,0.11028820594131553,-0.03231182901498891,0.3439119170984456,2.580075605657442,0.5151515151515151,-26.92203752872124
range_per_trade,3.3247796050780574e-08,-1,1028,0.30315541138307284,0.11021687332929223,-0.032383161627012214,0.33852140077821014,1.7703585278517564,0.421875,-20.697694176448433
tbi_ma24,-0.005719295242420057,1,1545,0.45561781185491007,0.11019703645847226,-0.03240299849783218,0.34368932038834954,2.579612444368783,0.5151515151515151,-26.92203752872124
to_lo24,4.153809089862272,-1,2136,0.6299026835741669,0.11019114191266542,-0.03240889304363902,0.3309925093632959,3.5661860473553544,0.4090909090909091,-30.338532643540535
since_lo24,19.0,-1,2327,0.6862282512533177,0.11018145645214357,-0.03241857850416087,0.3369144821658788,3.8847310479414863,0.4696969696969697,-32.99900987012414
to_hi480,9.459790958033281,-1,1569,0.4626953700973164,0.10991525303207579,-0.03268478192422865,0.3352453792224347,2.694641125114483,0.359375,-37.723586780268434
to_lo480,8.99336791954173,1,1837,0.5417281038041876,0.10988186878181418,-0.03271816617449026,0.356559608056614,3.2040157611459144,0.4603174603174603,-38.75049466928266
since_hi24,8.0,1,1724,0.5084046004128575,0.10969235815294719,-0.03290767680335725,0.3259860788863109,2.8652973553891052,0.4090909090909091,-23.492224378555104
to_lo96,2.5938543654278363,1,2129,0.627838395753465,0.10963771953116912,-0.03296231542513532,0.3419445749178018,3.5366470436645314,0.45454545454545453,-31.33684015095769
to_hi480,12.06734949516617,-1,1866,0.5502801533470952,0.10960258511157071,-0.032997449844733726,0.3333333333333333,3.195600372159234,0.390625,-38.75049466928266
since_hi480,5.0,1,2781,0.8201120613388381,0.1095584753178284,-0.033041559638476034,0.3369291621718806,4.760658122795013,0.453125,-29.783751317109058
to_lo480,8.104275587102915,1,1980,0.5838985549985255,0.10936360635238307,-0.03323642860392137,0.353030303030303,3.383436571526851,0.46875,-38.75049466928266
extreme_late,0.7364016736401674,-1,1614,0.47596579180182835,0.10923906258440326,-0.03336097237190118,0.3339529120198265,2.6713916213822246,0.5,-24.656412395785512
ats_z96,1.1972746371871619,-1,1891,0.5576526098496019,0.10921534093582326,-0.03338469402048118,0.32416710735060816,3.129184995600633,0.42424242424242425,-25.122796846238565
vol_of_vol,-0.6068013855201452,1,2608,0.7690946623414922,0.10920267983999188,-0.03339735511631256,0.3320552147239264,4.520644270201569,0.4603174603174603,-34.933421592072726
m1_jump,0.2013570322840399,-1,579,0.17074609259805368,0.10919858126493767,-0.03340145369136677,0.3177892918825561,0.9579693720060442,0.4696969696969697,-13.907231839910734
vol_of_vol,-0.682570745863482,1,2744,0.8092008257151283,0.1091669607124562,-0.03343307424384824,0.3334548104956268,4.754827622142537,0.4603174603174603,-38.01023857043862
since_lo24,13.0,-1,1810,0.5337658507814804,0.10911629892917549,-0.03348373602712895,0.3320441988950276,2.9924318342698117,0.42424242424242425,-24.44853430218599
persist24,0.18434446037257882,-1,785,0.23149513417870834,0.1090923685498875,-0.03350766640641693,0.3235668789808917,1.297538019873662,0.5303030303030303,-9.996191626724817
extreme_late,0.9581589958158996,1,540,0.15924506045414333,0.10898064420396184,-0.033619390752342604,0.34629629629629627,0.8916598162142332,0.5303030303030303,-9.025063625056088
to_lo96,1.6271763349378408,1,2417,0.7127690946623415,0.10895591913595157,-0.03364411582035287,0.33843607778237483,3.9900978265393166,0.48484848484848486,-29.51091689663865
since_lo96,59.0,-1,2032,0.5992332645237393,0.10888364623243733,-0.033716388723867105,0.3312007874015748,3.352296502186556,0.5,-27.133046959478804
to_lo24,3.7804243405257294,-1,2008,0.592155706281333,0.10875268738772985,-0.03384734756857459,0.3301792828685259,3.308718125372144,0.4393939393939394,-36.02127068206811
vol_of_vol,0.29447156418738696,1,1250,0.3686228251253318,0.10859588319231811,-0.03400415176398633,0.312,2.154680222069804,0.38095238095238093,-23.62698185482371
pos480,0.24188056358079701,1,2323,0.6850486582129165,0.10851900138874802,-0.034081033567556415,0.340938441670254,3.9389006285322132,0.5,-38.75049466928266
vol_per_trade_z,1.8619752286654168,1,699,0.20613388381008552,0.1084847825168454,-0.03411525243945904,0.3490701001430615,1.1489524693829534,0.5,-11.446307345276933
pos480,0.37888780796829125,1,1919,0.5659097611324093,0.108301863981851,-0.03429817097445344,0.34549244398124024,3.2473637028308135,0.40625,-38.75049466928266
since_hi480,179.0,-1,1334,0.39339427897375406,0.10825767496350545,-0.034342359992798985,0.3395802098950525,2.256495912520567,0.3125,-38.75049466928266
lo_pos,0.401673640167364,-1,1714,0.5054556178118549,0.10818224518610083,-0.03441778977020361,0.3483080513418903,2.809460124984497,0.42424242424242425,-23.623891669617485
to_hi480,13.45950933596258,-1,2016,0.5945148923621351,0.10814205060071455,-0.03445798435558989,0.33382936507936506,3.4064745939225087,0.390625,-38.75049466928266
since_hi24,15.0,1,1285,0.37894426422884103,0.10809528207778686,-0.03450475287851758,0.3291828793774319,2.104582385908426,0.4090909090909091,-21.422035741124564
since_lo24,15.0,-1,1950,0.5750516071955175,0.1080658222916709,-0.03453421266463354,0.3323076923076923,3.192853840435731,0.4696969696969697,-28.615202684577657
updn_ratio,0.4978165938864629,-1,1626,0.47950457092303156,0.10806062556069716,-0.034539409395607276,0.3333333333333333,2.6622208660862667,0.3939393939393939,-23.393367966565545
disp24,-0.6379455427592939,-1,1478,0.43585962842819226,0.10803692890477941,-0.03456310605152503,0.32882273342354534,2.4193724382009694,0.3333333333333333,-24.530522219648248
disp96,7.838890520809438,-1,2860,0.8434090238867591,0.10790122648409374,-0.0346988084722107,0.33531468531468533,4.675719814310729,0.4393939393939394,-38.75049466928266
updn_ratio,0.475,-1,975,0.28752580359775876,0.10789721276782135,-0.034702822188483085,0.3384615384615385,1.5939360977064527,0.3939393939393939,-16.64944078608084
since_hi96,52.0,1,1352,0.39870244765555884,0.10782711454675836,-0.034772920409546076,0.3380177514792899,2.208822104048748,0.3787878787878788,-21.442168791650975
up_wick,0.4064900618276803,1,614,0.18106753170156295,0.10773575148922987,-0.03486428346707457,0.3338762214983713,1.0022689608240476,0.5303030303030303,-12.310683436710876
atr_rank,0.68125,1,1785,0.5263933942789738,0.10765576716144304,-0.0349442677948614,0.32212885154061627,3.050246736240885,0.4126984126984127,-25.432352839027715
pos480,0.09147659678322358,1,2804,0.8268947213211442,0.10758598774286589,-0.03501404721343855,0.3377318116975749,4.713611087984312,0.484375,-38.75049466928266
disp24,3.9232222006988247,-1,2520,0.7431436154526688,0.10737020976894049,-0.03522982518736395,0.3333333333333333,4.099589827541364,0.45454545454545453,-31.90274395807433
kyle,1.643059886003603e-06,-1,1738,0.5125331760542613,0.10732007701298636,-0.03527995794331808,0.34177215189873417,2.826095361341974,0.4090909090909091,-27.00804458282152
dn_wick,0.3033494895949621,-1,2159,0.636685343556473,0.10731241157453623,-0.035287623381768204,0.3446039833256137,3.510416614991268,0.5151515151515151,-25.769539751090015
to_lo96,8.458996996651042,-1,2544,0.7502211736950752,0.10728275659065044,-0.035317278365654,0.3333333333333333,4.135262617675981,0.4696969696969697,-32.57045476282027
tbi_z96,0.5232969931176937,1,1054,0.3108227661456797,0.10723560850298378,-0.03536442645332066,0.3519924098671727,1.7125201721537109,0.4090909090909091,-18.938456119713628
to_hi96,4.829901018465763,1,1514,0.4464759657918018,0.10702407947562424,-0.035575955480680196,0.3289299867899604,2.4550675200923497,0.3181818181818182,-22.31543317903238
updn_ratio,0.5,-1,1764,0.5202005308168682,0.10701585433314915,-0.035584180623155284,0.3321995464852608,2.860241924904168,0.42424242424242425,-25.462484975496384
to_hi96,5.899864038811859,1,1292,0.3810085520495429,0.10671497972407029,-0.03588505523223415,0.33359133126934987,2.089026572780285,0.30303030303030304,-21.700508877091707
since_lo24,18.0,-1,2217,0.6537894426422884,0.10664104072667704,-0.035958994229627395,0.33468651330626975,3.5821695044097432,0.48484848484848486,-33.82694114926634
disp96,2.54810756638535,-1,1953,0.5759363019758184,0.1066361102859685,-0.035963924670335934,0.3266769073220686,3.15545944528025,0.45454545454545453,-31.708830525295898
ats_z96,1.4935688472638855,-1,2224,0.6558537304629902,0.10651834068668355,-0.03608169426962089,0.32868705035971224,3.5893452982906706,0.42424242424242425,-29.219592761729583
vol_of_vol,-0.011053357092599577,1,1563,0.46092598053671485,0.10649020381919282,-0.03610983113711162,0.31861804222648754,2.641971247133307,0.42857142857142855,-23.553095469781578
pos480,0.20579632895128566,1,2437,0.7186670598643468,0.10631219233157185,-0.036287842624732586,0.338120640131309,4.0481689486256345,0.4375,-38.75049466928266
pos480,0.17292150617469862,1,2540,0.7490415806546742,0.10618624744882851,-0.036413787507475925,0.33700787401574805,4.214266695625382,0.46875,-38.75049466928266
tbi_z8,0.14502198087066134,1,1559,0.45974638749631375,0.10615068698993185,-0.036449347966372586,0.345734445157152,2.5074078942015716,0.42424242424242425,-25.10182089482427
m1_jump,0.26942781743958216,-1,1422,0.4193453258625774,0.1060896324578567,-0.03651040249844774,0.3340365682137834,2.285749353864731,0.42424242424242425,-19.02827569379875
to_hi96,6.45866712024482,1,1196,0.35269831907991744,0.10589338267496261,-0.03670665228134183,0.3377926421404682,1.918916449685686,0.2878787878787879,-20.50620891651765
disp96,1.6257867623889026,-1,1849,0.5452668829253907,0.10563888153875381,-0.03696115341755063,0.32504056246619795,2.9594892721993302,0.4090909090909091,-29.609371372698824
disp24,0.08058131722053792,-1,1628,0.4800943674432321,0.10549926848146686,-0.03710076647483758,0.32800982800982803,2.6023152892095163,0.3787878787878788,-26.603039505004176
to_lo480,9.88153842620067,1,1683,0.4963137717487467,0.1053824269607907,-0.03721760799551374,0.35650623885918004,2.8152162630954076,0.47619047619047616,-37.72862806829692
persist24,0.20721976807623885,-1,900,0.26540843409023884,0.10527323578698752,-0.037326799169316915,0.3244444444444444,1.4355441243680116,0.5606060606060606,-14.104352181584641
vol_of_vol,0.12797187903127671,1,1413,0.416691241521675,0.10522512492716737,-0.037374910029137065,0.31634819532908703,2.3600492305093255,0.38095238095238093,-21.520816644939323
rv_vs_range,0.719529211985961,1,604,0.1781185491005603,0.10513220165535295,-0.03746783330095149,0.33112582781456956,0.9621189363611089,0.4090909090909091,-9.19982429241561
persist96,0.234581446106029,-1,2459,0.7251548215865526,0.10511485294705135,-0.03748518200925309,0.33753558357055713,3.9163245969212013,0.5151515151515151,-38.75049466928266
to_hi96,7.031530716900206,1,1051,0.30993807136537893,0.10506926721469723,-0.03753076774160721,0.3425309229305423,1.6731484824643443,0.2878787878787879,-20.421792552913534
atr_rank,0.6208333333333333,1,1981,0.5841934532586258,0.1047430336030781,-0.03785700135322634,0.3250883392226148,3.2935865010745666,0.3968253968253968,-25.02264599007772
to_lo96,6.698899870770856,-1,2099,0.6189914479504571,0.10471294076125776,-0.03788709419504668,0.3301572177227251,3.3301888281496974,0.4696969696969697,-22.093253471465445
lo_pos,0.6108786610878661,-1,2176,0.6416986139781775,0.10466079041066265,-0.03793924454564179,0.34375,3.450634544448514,0.45454545454545453,-28.13038390908572
tbi_z24,-0.12335761265321835,1,1981,0.5841934532586258,0.10460533763491472,-0.037994697321389714,0.3432609793033821,3.1397450584055466,0.45454545454545453,-31.25101904113088
to_lo480,4.110734364759986,1,2515,0.7416691241521675,0.1045956733935297,-0.038004361562774744,0.3411530815109344,4.1102831028863624,0.484375,-38.75049466928266
since_hi24,10.0,1,1608,0.4741964022412268,0.10459146107140149,-0.038008573884902946,0.32649253731343286,2.548228324285055,0.42424242424242425,-23.492224378555104
dq,0.03144952226622922,1,534,0.15747567089354172,0.10438331207646433,-0.03821672287984011,0.36142322097378277,0.8445558886186657,0.3484848484848485,-12.346429717486297
extreme_late,0.8451882845188284,-1,2149,0.6337363609554704,0.10427722210458172,-0.03832281285172272,0.33503955328059565,3.3953295500416085,0.4393939393939394,-26.720304809572966
tbi_z24,0.5397216897909024,1,1046,0.3084635800648776,0.10427139131974188,-0.03832864363656256,0.34703632887189295,1.6525435654613632,0.4393939393939394,-17.504441090072337
persist24,0.23094232692746722,-1,1018,0.3002064287820702,0.10420984124234826,-0.038390193713956175,0.3241650294695481,1.6073578543137956,0.5303030303030303,-16.151326673373966
disp24,3.207838273789324,-1,2314,0.6823945738720142,0.10419877976729416,-0.038401255189010275,0.3297320656871219,3.6532723694169493,0.4696969696969697,-32.42560925410375
rpt_rank,0.3645833333333333,1,1633,0.4815688587437334,0.10418252021898315,-0.03841751473732129,0.3355786895284752,2.658282117462492,0.453125,-27.378876808834818
disp24,2.0754411876405614,-1,2026,0.5974638749631377,0.10400371705591464,-0.038596317900389795,0.3252714708785785,3.192598950837623,0.4393939393939394,-26.99677817270554
persist96,0.13300236826532405,-1,1410,0.41580654674137424,0.1039624447497712,-0.038637590206533234,0.3326241134751773,2.2210158651087486,0.5909090909090909,-31.53735288034672
since_hi96,4.0,1,2315,0.6826894721321144,0.10385971699462845,-0.038740317961675985,0.3287257019438445,3.642958255190376,0.5,-26.46494880774735
tbi_ma96,-0.007953161537149518,1,2042,0.602182247124742,0.10367711159202199,-0.03892292336428245,0.341332027424094,3.2077069980440744,0.42424242424242425,-34.14654510279501
dq_cum24,-0.5899741873224915,1,2489,0.7340017693895606,0.10363248156523613,-0.038967553391068305,0.3411008437123343,3.9082007063011,0.42424242424242425,-38.643073109902254
atr_rank,0.7375,1,1621,0.47803007962253025,0.10351548915535824,-0.0390845458009462,0.31893892658852563,2.663469966997392,0.3968253968253968,-27.39157625022274
tbi_z24,0.8635393331242377,1,666,0.19640224122677677,0.10331716028037242,-0.039282874675932014,0.35435435435435436,1.0425640719201217,0.42424242424242425,-11.30688811442424
tbi_ma24,-0.008718666969190166,1,2023,0.596579180182837,0.10322941213288127,-0.03937062282342317,0.34157192288680177,3.164137890073013,0.4696969696969697,-32.49760200574586
dq_cum24,-0.5266450998603455,1,2332,0.6877027425538189,0.10321370527369121,-0.03938632968261323,0.3409090909090909,3.646884253003756,0.4393939393939394,-34.552522816365396
disp24,-1.8640413106866784,-1,1239,0.36537894426422884,0.10319978181218316,-0.03940025314412128,0.3284907183212268,1.937341358565075,0.2878787878787879,-23.778300750175195
tbi_ma96,-0.012269636509327555,1,2683,0.7912120318490121,0.10316947768183742,-0.039430557274467024,0.3387998509131569,4.193995585157118,0.4393939393939394,-36.700260222123184
dq_cum24,-0.41526682970386936,1,2026,0.5974638749631377,0.1030378146051622,-0.039562220351142235,0.3415597235932873,3.162948672576645,0.4696969696969697,-32.49760200574586
tbi_z8,0.5908655765995333,1,984,0.2901798879386612,0.10297460799173073,-0.039625426964573704,0.3465447154471545,1.5352577918767125,0.4696969696969697,-14.405345199596514
since_hi480,17.0,1,2658,0.7838395753465055,0.10292780367080112,-0.03967223128550332,0.33559066967644846,4.274720346202959,0.46875,-29.783751317109058
vol_per_trade_z,1.1333438570515908,1,1448,0.4270126806251843,0.1028312153834617,-0.03976881957284274,0.34806629834254144,2.2560545435644324,0.5151515151515151,-18.472872403502123
up_wick,0.07231721995005641,-1,808,0.23827779416101444,0.10253696032247475,-0.04006307463382969,0.3378712871287129,1.2553009687963577,0.45454545454545453,-12.174484490190904
vol_of_vol,-0.12888951509974458,1,1709,0.5039811265113536,0.10231732194663626,-0.04028271300966818,0.32065535400819195,2.775560368361927,0.42857142857142855,-25.580934304254733
range_rank,0.9020833333333333,1,2092,0.6169271601297552,0.10214667159039041,-0.04045336336591403,0.3317399617590822,3.3389193276108875,0.421875,-26.006017134159773
flow_eff,0.37794219297028003,1,2261,0.6667649660867001,0.10211278112921343,-0.04048725382709101,0.3348076072534277,3.4981363353507815,0.4696969696969697,-30.566021804387606
tbi_ma8,-0.01258172037738434,1,2313,0.6820996756119139,0.1020383936517967,-0.040561641304507734,0.33895373973194987,3.575981886615239,0.5151515151515151,-32.58828851713016
range_z,1.2437528522627257,-1,1086,0.32025951046888823,0.10186868872995532,-0.04073134622634912,0.3287292817679558,1.676202969101992,0.45454545454545453,-18.058993790081914
tbi_z96,-0.11312598916609008,1,1987,0.5859628428192274,0.10164784273406602,-0.04095219222223842,0.3432310015098138,3.0602161138271082,0.4393939393939394,-30.223058314647147
vol_of_vol,-0.5339233235818385,1,2481,0.7316425833087585,0.10154190793421033,-0.041058127022094104,0.3280935106811769,3.998817041028188,0.4126984126984127,-33.91879280329918
atr_pct,0.036479856037702006,1,827,0.24388086110291948,0.10146736246216184,-0.0411326724941426,0.3047158403869408,1.2714167993364822,0.3787878787878788,-19.286103861434565
atr_rank,0.5020833333333333,1,2295,0.6767915069301091,0.10136123604413647,-0.04123879891216797,0.3276688453159041,3.692445027322113,0.3968253968253968,-34.24178256413738
hi_pos,0.3514644351464435,-1,1583,0.46682394573872016,0.10128513704719862,-0.04131489790910582,0.32533164876816173,2.429308665844173,0.4393939393939394,-23.51788984748098
hi_pos,0.16317991631799164,-1,1128,0.33264523739309937,0.10126237068028808,-0.04133766427601636,0.32269503546099293,1.730665971626742,0.4393939393939394,-16.21465639331452
to_hi480,10.730556228228918,-1,1732,0.5107637864936597,0.10121983838810061,-0.041380196568203825,0.331986143187067,2.7392618763779737,0.375,-38.75049466928266
tbi_ma24,-0.011043984768457502,1,2329,0.6868180477735182,0.10120558287419053,-0.04139445208211391,0.34048948046371835,3.571330341121056,0.45454545454545453,-34.552522816365396
tbi_ma24,-0.012365537628191786,1,2490,0.7342966676496608,0.1011373899905082,-0.04146264496579624,0.3401606425702811,3.815637895096445,0.42424242424242425,-38.643073109902254
disp24,2.609656644720742,-1,2159,0.636685343556473,0.10105687584682291,-0.04154315910948153,0.32654006484483555,3.3057847720195546,0.42424242424242425,-29.26869586119709
vol_of_vol,-0.4610722557011541,1,2321,0.684458861692716,0.10097571255011589,-0.041624322406188546,0.32701421800947866,3.720073473473318,0.4444444444444444,-25.706495570790125
since_lo480,448.0,1,655,0.19315836036567385,0.1007972078545242,-0.04180282710178024,0.3435114503816794,1.0479709705510056,0.30158730158730157,-15.04147417923249
tbi_z96,0.38463280195838623,1,1234,0.36390445296372753,0.10076529852572808,-0.041834736430576364,0.34521880064829824,1.8840057330416435,0.45454545454545453,-19.9625735806853
close_loc,0.3827160493827169,-1,1160,0.3420819817163079,0.1006151272812409,-0.041984907675063535,0.325,1.7683870855490826,0.4090909090909091,-17.66523039043349
tbi_z8,0.43473461581177963,1,1172,0.34562076083751103,0.10041282100336985,-0.042187213952934594,0.3430034129692833,1.7830882759992344,0.4393939393939394,-19.54718882232512
since_lo96,46.0,-1,1758,0.5184311412562665,0.10032464465240076,-0.042275390303903676,0.32764505119453924,2.6722837166503113,0.4696969696969697,-20.857774461362382
rv_vs_range,0.47725302442485323,-1,895,0.26393394278973753,0.1003235754033213,-0.042276459552983134,0.3474860335195531,1.3604484846359486,0.5303030303030303,-14.652954626628325
vol_of_vol,-0.22708174618823743,1,1872,0.5520495429076968,0.10026774703949326,-0.04233228791681118,0.3215811965811966,2.979384483459228,0.42857142857142855,-20.55671182613589
atr_rank,0.44375,1,2432,0.7171925685638455,0.10019928197768636,-0.042400752978618075,0.328125,3.807572715152082,0.4375,-38.33933487097641
tbi_ma96,-0.011015744313588002,1,2521,0.7434385137127691,0.10004974882848297,-0.04255028612782147,0.33954779849266165,3.821597224190993,0.45454545454545453,-34.656483022556415
since_hi480,84.0,-1,939,0.2769094662341492,0.10002527308836319,-0.04257476186794125,0.3365282215122471,1.4675583035933284,0.265625,-34.571969527276735
disp24,1.6201275266414796,-1,1930,0.5691536419935123,0.10002128742922489,-0.04257874752707955,0.3227979274611399,2.924864920278849,0.4393939393939394,-27.537271260677418
persist6,0.5701765364064001,-1,1362,0.40165143025656147,0.09992867207323641,-0.042671362883068026,0.3340675477239354,2.0621644146022424,0.5303030303030303,-18.982455390965818
dq_z96,-0.11306332710682344,1,1989,0.5865526393394279,0.09979355620254655,-0.042806478753757884,0.34238310708898945,3.007414898285835,0.4393939393939394,-30.223058314647147
to_lo480,2.6426072417031157,1,2692,0.7938661161899144,0.09976681808739903,-0.04283321686890541,0.33766716196136703,4.196441785801222,0.46875,-38.75049466928266
hi_pos,0.2217573221757322,-1,1281,0.37776467118844,0.09953850036474363,-0.04306153459156081,0.3231850117096019,1.9319518025338878,0.4393939393939394,-19.315076949346963
tbi,0.015656309986875495,1,531,0.15659097611324094,0.09935618763537726,-0.043243847320927176,0.35969868173258,0.7993656914300803,0.3333333333333333,-12.346429717486297
m1_jump,0.3148655501091111,-1,1877,0.5535240342081982,0.09928046702214,-0.043319567934164444,0.33617474693660093,2.823476312129648,0.48484848484848486,-23.186523363918106
disp24,0.42489317220924205,-1,1690,0.49837805956944853,0.09914008885375343,-0.04345994610255101,0.3248520710059172,2.5385871236794437,0.4090909090909091,-26.603039505004176
ats_z96,0.9485915655547411,-1,1635,0.4821586552639339,0.09905538347380488,-0.04354465148249956,0.3192660550458716,2.4538719996919847,0.42424242424242425,-22.043602205688735
dq_z96,0.25337647618870435,1,1424,0.4199351223827779,0.09891903902282578,-0.043680995933478656,0.3441011235955056,2.134253205583393,0.42424242424242425,-22.024733025207823
disp24,-1.0223714893502411,-1,1407,0.41492185196107345,0.09882854192276083,-0.04377149303354361,0.326226012793177,2.106844825535219,0.2878787878787879,-20.25418895848202
absorb,-0.027989871781558658,1,2628,0.7749926275434975,0.09874941226425085,-0.04385062269205359,0.3401826484018265,3.932022051976533,0.5303030303030303,-35.686552602498956
disp24,-1.4290105971141496,-1,1342,0.39575346505455616,0.09870346110228571,-0.043896573854018725,0.32488822652757077,2.006970375746476,0.2727272727272727,-22.01872223999979
since_lo24,16.0,-1,2032,0.5992332645237393,0.09844743297115044,-0.044152601985154,0.3297244094488189,3.030987633293601,0.48484848484848486,-29.67033456551851
gap,0.0001262654065854814,1,808,0.23827779416101444,0.098341849717625,-0.04425818523867944,0.33292079207920794,1.2039426450278936,0.4696969696969697,-13.436577858479763
persist6,0.9110382671732487,1,579,0.17074609259805368,0.09808043154696108,-0.044519603409343356,0.34024179620034545,0.8604328767528859,0.4393939393939394,-12.072723694109705
dq_z96,0.3845939876781278,1,1233,0.36360955470362727,0.09783460749170901,-0.04476542746459543,0.34387672343876724,1.8277283490496552,0.45454545454545453,-19.9625735806853
atr_rank,0.9625,1,638,0.18814508994396933,0.09769623527206703,-0.04490379968423741,0.28683385579937304,0.9893682238663294,0.2698412698412698,-23.703026365467718
persist24,0.1428581292452109,-1,585,0.17251548215865525,0.09761179503702253,-0.044988239919281914,0.3162393162393162,0.8651954560099725,0.5454545454545454,-11.258998301993678
pos480,0.1363221714693247,1,2652,0.7820701857859038,0.09725449870828069,-0.045345536248023746,0.333710407239819,4.029983290224382,0.46875,-38.75049466928266
absorb_z,0.17071215815328514,1,1082,0.3190799174284872,0.09716625103573549,-0.045433783920568946,0.33548983364140483,1.5929376306161485,0.5303030303030303,-15.122096221340588
to_hi96,3.779175990676179,1,1688,0.497788263049248,0.09690624610096499,-0.04569378885533945,0.3222748815165877,2.478450657854984,0.3333333333333333,-25.434150156983428
dn_wick,0.13811169089662256,-1,1251,0.36891772338543205,0.09687637370865756,-0.045723661247646874,0.3469224620303757,1.8362476289322818,0.48484848484848486,-17.8171331633874
tbi_ma8,-0.011067728445784481,1,2148,0.63344146269537,0.09684066680303076,-0.04575936815327368,0.33891992551210426,3.1517235195895457,0.4393939393939394,-31.45370923000908
